/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.722246010651635e-08,8.010398745865314e-07,2.722246010651635e-08,0.8986414009545249,2.722246010651635e-08,0.3164228729449725,2.722246010651635e-08,0.521490594607402,2.722246010651635e-08,0.01787615669530045
2.723726736969318e-08,1.603612670560198e-06,2.723726736969318e-08,0.8985926723344987,2.723726736969318e-08,0.3163958793642651,2.723726736969318e-08,0.5351161374795991,2.723726736969318e-08,0.02265176318875903
2.725701010938362e-08,2.521314177326848e-06,2.725701010938362e-08,0.8984998427175485,2.725701010938362e-08,0.3163434862730281,2.725701010938362e-08,0.5534422906524852,2.725701010938362e-08,0.0290416132717202
2.728530098226658e-08,3.628039161641997e-06,2.728530098226658e-08,0.8981983951297773,2.728530098226658e-08,0.3161689536235463,2.728530098226658e-08,0.5797049871625506,2.728530098226658e-08,0.03818483932919848
2.730026204435756e-08,4.851190640495116e-06,2.730026204435756e-08,0.897871798464642,2.730026204435756e-08,0.3159783716669592,2.730026204435756e-08,0.5939770327881523,2.730026204435756e-08,0.04305371772284753
2.730863515819684e-08,4.462000246053117e-06,2.730863515819684e-08,0.8975884429147449,2.730863515819684e-08,0.315811934139663,2.730863515819684e-08,0.6037357369299035,2.730863515819684e-08,0.04658189492943376
2.731631728901657e-08,4.324845413078107e-06,2.731631728901657e-08,0.897224319434895,2.731631728901657e-08,0.3155979159566836,2.731631728901657e-08,0.6137230278343314,2.731631728901657e-08,0.04992125788274508
2.733168155065604e-08,5.456400568695643e-06,2.733168155065604e-08,0.8959575981032475,2.733168155065604e-08,0.3148528074771439,2.733168155065604e-08,0.6331986620963359,2.733168155065604e-08,0.05653705946752897
2.734898338031264e-08,5.122012797186712e-06,2.734898338031264e-08,0.892685392871987,2.734898338031264e-08,0.3129237168755143,2.734898338031264e-08,0.6556494153505457,2.734898338031264e-08,0.06400518764689773
2.737686888343535e-08,-6.987832185924162e-05,2.737686888343535e-08,0.8704446213555579,2.737686888343535e-08,0.29974701732683,2.737686888343535e-08,0.6922055485382976,2.737686888343535e-08,0.07603143983692943
2.739230681074638e-08,-0.000324072517531831,2.739230681074638e-08,0.8327099116887561,2.739230681074638e-08,0.2772775055706067,2.739230681074638e-08,0.7125889798720155,2.739230681074638e-08,0.08269470231713862
2.740106789102682e-08,-0.0004910898590463103,2.740106789102682e-08,0.7910019693409801,2.740106789102682e-08,0.2524763308807739,2.740106789102682e-08,0.7234054973946019,2.740106789102682e-08,0.08616190381979003
2.740444305057842e-08,-0.0005730103420915625,2.740444305057842e-08,0.7686761856896808,2.740444305057842e-08,0.2392209804574126,2.740444305057842e-08,0.7262534269894491,2.740444305057842e-08,0.0866745743553721
2.740813981645169e-08,-0.0006787464419544392,2.740813981645169e-08,0.7388828949962829,2.740813981645169e-08,0.2215669629481248,2.740813981645169e-08,0.7280575960771363,2.740813981645169e-08,0.08709734664220467
2.741549050425199e-08,-0.0009237649340923619,2.741549050425199e-08,0.6617981588648519,2.741549050425199e-08,0.1761320252276434,2.741549050425199e-08,0.731380215978353,2.741549050425199e-08,0.08789852652334608
2.742318955730082e-08,-0.001203862229193212,2.742318955730082e-08,0.5557491727657611,2.742318955730082e-08,0.1143455298836762,2.742318955730082e-08,0.7347876281342434,2.742318955730082e-08,0.08873231561784375
2.743443053119808e-08,-0.001569072457140062,2.743443053119808e-08,0.3602867840549341,2.743443053119808e-08,0.003601496295824161,2.743443053119808e-08,0.7395265363864256,2.743443053119808e-08,0.08995082572981832
2.744094985880674e-08,-0.001659897529486353,2.744094985880674e-08,0.2349356061909541,2.744094985880674e-08,-0.06415554053657756,2.744094985880674e-08,0.7421207282420659,2.744094985880674e-08,0.09065740552963182
2.744620333480692e-08,-0.001576307138137568,2.744620333480692e-08,0.144220562012761,2.744620333480692e-08,-0.111168612221341,2.744620333480692e-08,0.7441803852570608,2.744620333480692e-08,0.09121186911845225
2.745190768776331e-08,-0.001313477055884427,2.745190768776331e-08,0.07365964734780418,2.745190768776331e-08,-0.1468559240932085,2.745190768776331e-08,0.7463772772177811,2.745190768776331e-08,0.09176807623648529
2.745704657916378e-08,-0.001012206758054637,2.745704657916378e-08,0.03666113859735211,2.745704657916378e-08,-0.1653499369938475,2.745704657916378e-08,0.7483304588482137,2.745704657916378e-08,0.09226980815597412
2.74626881260332e-08,-0.0007266503059628838,2.74626881260332e-08,0.01597756349605327,2.74626881260332e-08,-0.1756187863052144,2.74626881260332e-08,0.7504505286640549,2.74626881260332e-08,0.09283383639763915
2.746891055064106e-08,-0.0005144700196351799,2.746891055064106e-08,0.006197972026899841,2.746891055064106e-08,-0.1804479478784418,2.746891055064106e-08,0.752763855768111,2.746891055064106e-08,0.09345950001168736
2.747516714572006e-08,-0.0003951418564092961,2.747516714572006e-08,0.002460377854691454,2.747516714572006e-08,-0.1822913202617751,2.747516714572006e-08,0.7550685618636425,2.747516714572006e-08,0.0940433336009015
2.748253991111087e-08,-0.0003242778105593214,2.748253991111087e-08,0.0008632455212644807,2.748253991111087e-08,-0.1830894428618648,2.748253991111087e-08,0.7577618695880588,2.748253991111087e-08,0.094706364944121
2.749205841853027e-08,-0.0002781757430374622,2.749205841853027e-08,0.0002499537331396114,2.749205841853027e-08,-0.1834141842191899,2.749205841853027e-08,0.7612064667380387,2.749205841853027e-08,0.0955808934400036
2.750171406858269e-08,-0.0002439372850196777,2.750171406858269e-08,8.652558411638208e-05,2.750171406858269e-08,-0.1835178316521654,2.750171406858269e-08,0.764493109513955,2.750171406858269e-08,0.09640780589407943
2.751266463493029e-08,-0.0001963413523479444,2.751266463493029e-08,3.410848045318183e-05,2.751266463493029e-08,-0.183561872032094,2.751266463493029e-08,0.7671318657717138,2.751266463493029e-08,0.09690065003151362
2.752625338072583e-08,-0.0001049447680397711,2.752625338072583e-08,1.881721106404444e-05,2.752625338072583e-08,-0.1835719713249206,2.752625338072583e-08,0.7697973795814814,2.752625338072583e-08,0.09732156147995524
