/hit (dt=0) X,/hit (dt=0) Y,/hit (dt=1e-10) X,/hit (dt=1e-10) Y,/hit (dt=2e-10) X,/hit (dt=2e-10) Y,/hit (dt=3e-10) X,/hit (dt=3e-10) Y,/hit (dt=4e-10) X,/hit (dt=4e-10) Y,/net8 (dt=0) X,/net8 (dt=0) Y,/net8 (dt=1e-10) X,/net8 (dt=1e-10) Y,/net8 (dt=2e-10) X,/net8 (dt=2e-10) Y,/net8 (dt=3e-10) X,/net8 (dt=3e-10) Y,/net8 (dt=4e-10) X,/net8 (dt=4e-10) Y
1.040039906696783e-08,0.8996547095261687,1.029512042842451e-08,0.899655049106486,1.050328353950424e-08,0.8996553388704099,7.98668026630442e-09,0.8996554824366717,9.214183136355934e-09,0.8996558788863864,1.040039906696783e-08,1.2,1.029512042842451e-08,1.2,1.050328353950424e-08,1.2,7.98668026630442e-09,1.2,9.214183136355934e-09,1.2
1.110039906696783e-08,0.8996543313365032,1.099512042842451e-08,0.8996540282531501,1.120328353950424e-08,0.8996537391749846,8.68668026630442e-09,0.8996536160903867,9.914183136355934e-09,0.8996532463461641,1.110039906696783e-08,1.2,1.099512042842451e-08,1.2,1.120328353950424e-08,1.2,8.68668026630442e-09,1.2,9.914183136355934e-09,1.2
1.180039906696783e-08,0.8996547296703515,1.169512042842451e-08,0.8996550552085344,1.190328353950424e-08,0.899655293420519,9.38668026630442e-09,0.8996554287243487,1.061418313635593e-08,0.8996557952648713,1.180039906696783e-08,1.2,1.169512042842451e-08,1.2,1.190328353950424e-08,1.2,9.38668026630442e-09,1.2,1.061418313635593e-08,1.2
1.250039906696783e-08,0.8996543174610934,1.239512042842451e-08,0.8996540317411668,1.260328353950424e-08,0.8996537866404628,1.008668026630442e-08,0.8996536729689423,1.131418313635593e-08,0.8996533309454926,1.250039906696783e-08,1.2,1.239512042842451e-08,1.2,1.260328353950424e-08,1.2,1.008668026630442e-08,1.2,1.131418313635593e-08,1.2
1.320039906696782e-08,0.899654737011504,1.309512042842451e-08,0.8996550432293217,1.330328353950424e-08,0.8996552447607566,1.078668026630442e-08,0.899655370634847,1.201418313635593e-08,0.8996557101843706,1.320039906696782e-08,1.2,1.309512042842451e-08,1.2,1.330328353950424e-08,1.2,1.078668026630442e-08,1.2,1.201418313635593e-08,1.2
1.390039906696782e-08,0.8996543147666167,1.379512042842451e-08,0.89965404811812,1.400328353950424e-08,0.8996538358507996,1.148668026630442e-08,0.8996537315069983,1.271418313635593e-08,0.89965341570915,1.390039906696782e-08,1.2,1.379512042842451e-08,1.2,1.400328353950424e-08,1.2,1.148668026630442e-08,1.2,1.271418313635593e-08,1.2
1.460039906696782e-08,0.8996547360617457,1.449512042842451e-08,0.8996550223286357,1.470328353950424e-08,0.8996551955019737,1.218668026630442e-08,0.8996553122331975,1.341418313635593e-08,0.8996556263461956,1.460039906696782e-08,1.2,1.449512042842451e-08,1.2,1.470328353950424e-08,1.2,1.218668026630442e-08,1.2,1.341418313635593e-08,1.2
1.530039906696782e-08,0.899654318554492,1.519512042842451e-08,0.8996540719472955,1.525164176975212e-08,0.89965389142715,1.288668026630442e-08,0.8996537893267151,1.411418313635593e-08,0.8996534981624871,1.530039906696782e-08,1.2,1.519512042842451e-08,1.2,1.525164176975212e-08,1.2,1.288668026630442e-08,1.2,1.411418313635593e-08,1.2
1.6e-08,0.8996547300817157,1.554756021421225e-08,0.8996549827778287,1.58e-08,0.8996551341912131,1.358668026630442e-08,0.8996552553312381,1.481418313635593e-08,0.8996555456193692,1.6e-08,1.2,1.554756021421225e-08,1.2,1.58e-08,1.2,1.358668026630442e-08,1.2,1.481418313635593e-08,1.2
1.610960647598911e-08,0.8996546518150665,1.59e-08,0.8996541274153305,1.590351510274448e-08,0.8996546873936132,1.428668026630442e-08,0.8996538450613801,1.520709156817797e-08,0.8996536064982186,1.610960647598911e-08,1.156157409604355,1.59e-08,1.2,1.590351510274448e-08,1.158593958902208,1.428668026630442e-08,1.2,1.520709156817797e-08,1.2
1.631243654867359e-08,0.8996545387177824,1.599504575652965e-08,0.8996546399369557,1.607945140388415e-08,0.8996545462939058,1.498668026630442e-08,0.8996552009455837,1.56e-08,0.899655412357711,1.631243654867359e-08,1.075025380530563,1.599504575652965e-08,1.161981697388141,1.607945140388415e-08,1.08821943844634,1.498668026630442e-08,1.2,1.56e-08,1.2
1.648667220832382e-08,0.8996543156950223,1.613074512767719e-08,0.8996546745258873,1.623168613618344e-08,0.8996543277674408,1.534334013315221e-08,0.8996539223056033,1.569685588001085e-08,0.8996547245350203,1.648667220832382e-08,1.005331116670472,1.613074512767719e-08,1.107701948929124,1.623168613618344e-08,1.027325545526625,1.534334013315221e-08,1.2,1.569685588001085e-08,1.161257647995659
1.683514352762428e-08,0.8996546338435872,1.62509468681775e-08,0.8996543028521991,1.653615560078201e-08,0.8996546001053167,1.57e-08,0.8996551032568096,1.584133568420737e-08,0.8996545879458434,1.683514352762428e-08,0.8659425889502892,1.62509468681775e-08,1.059621252728999,1.653615560078201e-08,0.9055377596871963,1.57e-08,1.2,1.584133568420737e-08,1.103465726317053
1.715811770682069e-08,0.8996541634295182,1.649135034917813e-08,0.8996545945624609,1.686370890984013e-08,0.8996543328411324,1.579523612348567e-08,0.89965469946718,1.596856172086844e-08,0.899654358684408,1.715811770682069e-08,0.7367529172717231,1.649135034917813e-08,0.9634598603287466,1.686370890984013e-08,0.7745164360639469,1.579523612348567e-08,1.161905550605731,1.596856172086844e-08,1.052575311652624
1.744368876375902e-08,0.8996548766625763,1.681141472386265e-08,0.899654455796838,1.71529973379514e-08,0.8996544374055109,1.593186475209008e-08,0.8996546118885345,1.622301379419059e-08,0.899654559002926,1.744368876375902e-08,0.6225244944963907,1.681141472386265e-08,0.8354341104549383,1.71529973379514e-08,0.6588010648194392,1.593186475209008e-08,1.107254099163967,1.622301379419059e-08,0.9507944823237663
1.77797439858148e-08,0.8996590501183325,1.689342385635002e-08,0.8996544109906525,1.739584486720875e-08,0.8996558849369926,1.605281076217743e-08,0.899654343996102,1.654570881982317e-08,0.8996544821486264,1.77797439858148e-08,0.48810240567408,1.689342385635002e-08,0.8026304574599938,1.739584486720875e-08,0.5616620531164997,1.605281076217743e-08,1.058875695129028,1.654570881982317e-08,0.8217164720707324
1.802480716737153e-08,0.8996681979356925,1.705744212132474e-08,0.8996541991554521,1.763262797400999e-08,0.8996604443714999,1.629470278235213e-08,0.8996545512292717,1.686413639063547e-08,0.8996542042763502,1.802480716737153e-08,0.3900771330513876,1.705744212132474e-08,0.7370231514701048,1.763262797400999e-08,0.4669488103960061,1.629470278235213e-08,0.9621188870591484,1.686413639063547e-08,0.6943454437458122
1.821801184932974e-08,0.899677157510227,1.728936669408502e-08,0.8996547747592596,1.785485781612403e-08,0.8996702663777348,1.661506991666631e-08,0.8996544860278017,1.716048818720205e-08,0.899655592996162,1.821801184932974e-08,0.312795260268105,1.728936669408502e-08,0.6442533223659921,1.785485781612403e-08,0.3780568735503866,1.661506991666631e-08,0.833972033333475,1.716048818720205e-08,0.5758047251191817
1.826403430246327e-08,0.8996782338067498,1.746932373308292e-08,0.89965566891423,1.802622252306915e-08,0.8996774916773911,1.669682760795276e-08,0.8996543806966956,1.741741026030622e-08,0.8996598672117047,1.826403430246327e-08,0.2943862790146921,1.746932373308292e-08,0.5722705067668302,1.802622252306915e-08,0.3095109907723392,1.669682760795276e-08,0.8012689568188975,1.741741026030622e-08,0.4730358958775112
1.835607920873034e-08,0.8996286644131658,1.772372818331631e-08,0.8996602727792503,1.807764079005253e-08,0.8996778876502945,1.686034299052565e-08,0.8996542115386074,1.766470891589422e-08,0.8996701899491552,1.835607920873034e-08,0.2575683165078657,1.772372818331631e-08,0.4705087266734762,1.807764079005253e-08,0.2889436839789882,1.686034299052565e-08,0.7358628037897423,1.766470891589422e-08,0.3741164336423108
1.838009900779639e-08,0.8995886166795553,1.793012283352664e-08,0.899669250704261,1.818047732401929e-08,0.8995228860690125,1.709257567069214e-08,0.8996547676372155,1.784231904543839e-08,0.899677092487884,1.838009900779639e-08,0.2479603968814428,1.793012283352664e-08,0.3879508665893449,1.818047732401929e-08,0.2478090703922858,1.709257567069214e-08,0.6429697317231438,1.784231904543839e-08,0.3030723818246461
1.842813860592851e-08,0.8987092250144817,1.810497268782001e-08,0.8996773039287745,1.82005552278502e-08,0.8994236195923513,1.727140910260893e-08,0.8996556913250217,1.789261954262022e-08,0.8996769128573567,1.842813860592851e-08,0.228744557628597,1.810497268782001e-08,0.3180109248719978,1.82005552278502e-08,0.2397779088599186,1.727140910260893e-08,0.5714363589564299,1.789261954262022e-08,0.2829521829519126
1.843708813280343e-08,0.8982081887011167,1.815289951617982e-08,0.8996788234818262,1.824071103551204e-08,0.8975917900417811,1.752698116371947e-08,0.8996602799222404,1.799322053698389e-08,0.8994700284046662,1.843708813280343e-08,0.2251647468786295,1.815289951617982e-08,0.2988401935280715,1.824071103551204e-08,0.2237155857951844,1.752698116371947e-08,0.469207534512211,1.799322053698389e-08,0.2427117852064453
1.845498718655326e-08,0.8951001538088482,1.824875317289945e-08,0.8996331861064739,1.827227274748809e-08,0.8835821794991362,1.773181538866106e-08,0.8996693755794591,1.801194552946391e-08,0.8993366368127513,1.845498718655326e-08,0.2180051253786948,1.824875317289945e-08,0.2604987308402187,1.827227274748809e-08,0.2110909010047628,1.773181538866106e-08,0.3872738445355761,1.801194552946391e-08,0.2352217882144353
1.848291641489252e-08,0.868341021942876,1.827372120756288e-08,0.8995978922314649,1.828742839498013e-08,0.8596377701179344,1.79067358021721e-08,0.8996773008862516,1.804939551442396e-08,0.8971157182176389,1.848291641489252e-08,0.2068334340429921,1.827372120756288e-08,0.2505115169748486,1.828742839498013e-08,0.2050286420079485,1.79067358021721e-08,0.3173056791311614,1.804939551442396e-08,0.2202417942304155
1.85047006410971e-08,0.7844577695189792,1.832365727688973e-08,0.8987478799758672,1.829966055133348e-08,0.8161479463848449,1.795485756055274e-08,0.8996787904530688,1.807985755321872e-08,0.881182753847955,1.85047006410971e-08,0.198119743561161,1.832365727688973e-08,0.2305370892441083,1.829966055133348e-08,0.2001357794666097,1.795485756055274e-08,0.2980569757789028,1.807985755321872e-08,0.2080569787125126
1.852051752668093e-08,0.6404893551289949,1.833281021905003e-08,0.8982605461223343,1.831402386525744e-08,0.7120143316985429,1.805110107731404e-08,0.8996286161927324,1.809502773659633e-08,0.8536870730291534,1.852051752668093e-08,0.1917929893276284,1.833281021905003e-08,0.2268759123799864,1.831402386525744e-08,0.1943904538970262,1.805110107731404e-08,0.2595595690743858,1.809502773659633e-08,0.2019889053614665
1.853297427268186e-08,0.4639740499589291,1.835111610337064e-08,0.8951599079832104,1.832547714281908e-08,0.5763669519128296,1.807557328946509e-08,0.89959009806354,1.810720819074262e-08,0.8049967941813009,1.853297427268186e-08,0.1868102909272569,1.835111610337064e-08,0.2195535586517423,1.832547714281908e-08,0.1898091428723701,1.807557328946509e-08,0.2497706842139629,1.810720819074262e-08,0.1971167237029523
1.85474593452386e-08,0.2201563051715323,1.837889073649938e-08,0.8691476417540333,1.83387609038724e-08,0.3664683568032352,1.812451771376721e-08,0.8986914768289315,1.812111794586648e-08,0.6957701685467571,1.85474593452386e-08,0.1810162619045603,1.837889073649938e-08,0.2084437054002495,1.83387609038724e-08,0.1844956384510386,1.812451771376721e-08,0.2301929144931171,1.812111794586648e-08,0.1915528216534095
1.85544857302306e-08,0.1156163623700613,1.840091903325209e-08,0.785243173528533,1.834536367895527e-08,0.2495389113018822,1.813354478317941e-08,0.8981770000181792,1.81324650090338e-08,0.554873448941544,1.85544857302306e-08,0.1782057079077595,1.840091903325209e-08,0.1996323866991656,1.834536367895527e-08,0.1818545284178912,1.813354478317941e-08,0.2265820867282363,1.81324650090338e-08,0.1870139963864801
1.856203632683922e-08,0.04661976562352557,1.841677967773833e-08,0.6414596878648903,1.835120289965894e-08,0.1542851617376919,1.815159892200381e-08,0.8949474913211591,1.814644055879031e-08,0.328086306065887,1.856203632683922e-08,0.1751854692643113,1.841677967773833e-08,0.1932881289046695,1.835120289965894e-08,0.1795188401364241,1.815159892200381e-08,0.219360431198475,1.814644055879031e-08,0.1814237764838766
1.8568168211833e-08,0.02015206078763944,1.842926644828769e-08,0.4647558553936906,1.8357874880216e-08,0.07534761553861813,1.817956280816344e-08,0.8672567963977222,1.81533922888742e-08,0.2067087421921375,1.8568168211833e-08,0.1727327152667995,1.842926644828769e-08,0.1882934206849258,1.8357874880216e-08,0.176850047913599,1.817956280816344e-08,0.2081748767346233,1.81533922888742e-08,0.1786430844503186
1.857463607526979e-08,0.00794035997271883,1.844365102148285e-08,0.2223575803804847,1.836359095172202e-08,0.03637628343290048,1.820116124965892e-08,0.7822269568054363,1.815928313759817e-08,0.119627947110447,1.857463607526979e-08,0.1701455698920837,1.844365102148285e-08,0.1825395914068597,1.836359095172202e-08,0.1745636193111908,1.820116124965892e-08,0.1995355001364334,1.815928313759817e-08,0.1762867449607317
1.858135514432594e-08,0.003165531194432546,1.845065138773189e-08,0.1175335767890167,1.83733948350726e-08,0.008109027679497427,1.82168826961612e-08,0.6374713442985701,1.816550658846033e-08,0.05796302027765799,1.858135514432594e-08,0.1674579422696241,1.845065138773189e-08,0.1797394449072449,1.83733948350726e-08,0.1706420659709609,1.82168826961612e-08,0.1932469215355188,1.816550658846033e-08,0.1737973646158679
1.85890117302387e-08,0.001264325211601585,1.845821337132705e-08,0.04751795699698435,1.838046095087968e-08,0.003078173061136748,1.822930876505571e-08,0.4603900681668112,1.817168993476363e-08,0.02540380087486273,1.85890117302387e-08,0.1643953079045219,1.845821337132705e-08,0.1767146514691791,1.838046095087968e-08,0.1678156196481295,1.822930876505571e-08,0.188276493977716,1.817168993476363e-08,0.1713240260945499
1.859858338486117e-08,0.0004712223938527211,1.846432552326287e-08,0.0206337363390035,1.838803752581444e-08,0.001281166886841757,1.824396933950937e-08,0.2140866070374642,1.817790458577766e-08,0.01049900551107281,1.859858338486117e-08,0.1605666460555304,1.846432552326287e-08,0.1742697906948514,1.838803752581444e-08,0.1647849896742228,1.824396933950937e-08,0.1824122641962533,1.817790458577766e-08,0.1688381656889375
1.861224808210712e-08,0.0001341368413006755,1.84706832411112e-08,0.008279706479328922,1.839651952797573e-08,0.0005639471847025553,1.825106236069794e-08,0.1104058181910626,1.818469487591315e-08,0.004043477212208142,1.861224808210712e-08,0.1551007671571523,1.84706832411112e-08,0.1717267035555217,1.839651952797573e-08,0.1613921888097092,1.825106236069794e-08,0.1795750557208253,1.818469487591315e-08,0.1661220496347404
1.862396138424255e-08,5.276248533683079e-05,1.847740473222536e-08,0.003284725809254383,1.840995407323427e-08,0.0001624609411952276,1.825856539491743e-08,0.0442720582424708,1.819196617648363e-08,0.001639508063285015,1.862396138424255e-08,0.1504154463029792,1.847740473222536e-08,0.1690381071098543,1.840995407323427e-08,0.1560183707062912,1.825856539491743e-08,0.1765738420330285,1.819196617648363e-08,0.1632135294065482
1.863722913522595e-08,2.60551747788773e-05,1.848500285147618e-08,0.001312885022317711,1.842146003757219e-08,6.361442092394405e-05,1.826475017938668e-08,0.01889506214409242,1.820094971067037e-08,0.00062993053728903,1.863722913522595e-08,0.1451083459096212,1.848500285147618e-08,0.1659988594095274,1.842146003757219e-08,0.1514159849711234,1.826475017938668e-08,0.1740999282453297,1.820094971067037e-08,0.1596201157318524
1.86536349134512e-08,1.519800674239164e-05,1.849450208290771e-08,0.0004896449898463395,1.843446025995089e-08,2.863689411791196e-05,1.827147987618432e-08,0.007122502483224262,1.821312703133239e-08,0.0002044798276069066,1.86536349134512e-08,0.1385460346195198,1.849450208290771e-08,0.1621991668369154,1.843446025995089e-08,0.1462158960196429,1.827147987618432e-08,0.1714080495262726,1.821312703133239e-08,0.1547491874670428
1.868238818541137e-08,1.037615994569366e-05,1.850792635760602e-08,0.0001424862072960378,1.844997839361645e-08,1.763112989387817e-05,1.827819682211338e-08,0.00287420852174838,1.822495131835934e-08,7.565231321275936e-05,1.868238818541137e-08,0.1270447258354515,1.850792635760602e-08,0.1568294569575934,1.844997839361645e-08,0.1400086425534197,1.827819682211338e-08,0.1687212711546473,1.822495131835934e-08,0.1500194726562636
1.872435374278294e-08,5.229288978683227e-06,1.851962612724587e-08,5.554954028570601e-05,1.84746601584083e-08,1.098030087514211e-05,1.828600270193396e-08,0.001145126204760105,1.823750086182761e-08,3.246211514803482e-05,1.872435374278294e-08,0.1102585028868242,1.851962612724587e-08,0.1521495491016513,1.84746601584083e-08,0.1301359366366792,1.828600270193396e-08,0.1655989192264153,1.823750086182761e-08,0.1449996552689581
1.880828485752608e-08,2.759264986685615e-06,1.85327812982395e-08,2.686956444520328e-05,1.851705774554271e-08,6.138289668749017e-06,1.829577327504121e-08,0.00042431121033876,1.82525501381187e-08,1.890170800555662e-05,1.880828485752608e-08,0.07668605698956954,1.85327812982395e-08,0.1468874807041998,1.851705774554271e-08,0.1131769017829156,1.829577327504121e-08,0.1616906899835164,1.82525501381187e-08,0.1389799447525197
1.891775108885499e-08,1.32725898553821e-06,1.854896220944222e-08,1.548251970864665e-05,1.858678890343191e-08,2.96464977374913e-06,1.831009104865766e-08,0.000113120520674811,1.827478797709782e-08,1.193375171439125e-05,1.891775108885499e-08,0.03289956445800235,1.854896220944222e-08,0.1404151162231129,1.858678890343191e-08,0.08528443862723645,1.831009104865766e-08,0.1559635805369375,1.827478797709782e-08,0.1300848091608739
1.9e-08,1.587137777642927e-06,1.85767803272752e-08,1.067317342231687e-05,1.869275888415884e-08,1.670998510957512e-06,1.832185969032308e-08,4.576727561803851e-05,1.831331843234203e-08,6.975623617538448e-06,1.9e-08,0,1.85767803272752e-08,0.1292878690899208,1.869275888415884e-08,0.0428964463364625,1.832185969032308e-08,0.1512561238707704,1.831331843234203e-08,0.1146726270631897
1.904028726918021e-08,1.50382143335452e-06,1.86175213469959e-08,5.447069974053255e-06,1.874637944207943e-08,1.436044982960267e-06,1.833543855890152e-08,2.402964458253409e-05,1.837631555061675e-08,3.379635306829994e-06,1.904028726918021e-08,0,1.86175213469959e-08,0.1129914612016418,1.874637944207943e-08,0.02144822316823025,1.833543855890152e-08,0.1458245764393924,1.837631555061675e-08,0.08947377975330095
1.90957721121622e-08,1.39814990967295e-06,1.869900338643729e-08,2.857506761697677e-06,1.88e-08,1.570430332044191e-06,1.835251758044192e-08,1.444480896700296e-05,1.847672123151919e-08,1.780975937323383e-06,1.90957721121622e-08,0,1.869900338643729e-08,0.08039864542508379,1.88e-08,0,1.835251758044192e-08,0.1389929678232311,1.847672123151919e-08,0.0493115073923247
1.914656863203183e-08,1.369567665043046e-06,1.880631050100949e-08,1.361220210876924e-06,1.883715868998444e-08,1.474922299402325e-06,1.838419295443216e-08,9.518906574171018e-06,1.853836061575959e-08,1.594610766256069e-06,1.914656863203183e-08,0,1.880631050100949e-08,0.03747579959620428,1.883715868998444e-08,0,1.838419295443216e-08,0.1263228182271372,1.853836061575959e-08,0.02465575369616291
1.924816167177107e-08,1.333613609727262e-06,1.89e-08,1.596599894837715e-06,1.888002405029484e-08,1.413976553467706e-06,1.842984785752862e-08,4.655562417608994e-06,1.86e-08,1.373434933910501e-06,1.924816167177107e-08,0,1.89e-08,0,1.888002405029484e-08,0,1.842984785752862e-08,0.1080608569885542,1.86e-08,0
1.945134775124957e-08,1.24924516110864e-06,1.894139791578066e-08,1.488034188631595e-06,1.892179760403299e-08,1.385148803310369e-06,1.852115766372153e-08,2.480123509900899e-06,1.863879828809637e-08,1.486922360151869e-06,1.945134775124957e-08,0,1.894139791578066e-08,0,1.892179760403299e-08,0,1.852115766372153e-08,0.07153693451138765,1.863879828809637e-08,0
1.985771991020656e-08,1.184604354285506e-06,1.899955928877434e-08,1.404920191858868e-06,1.900534471150928e-08,1.349977151251732e-06,1.861057883186077e-08,1.325209942628889e-06,1.868487287769531e-08,1.41310375604465e-06,1.985771991020656e-08,0,1.899955928877434e-08,0,1.900534471150928e-08,0,1.861057883186077e-08,0.03576846725569438,1.868487287769531e-08,0
2.037670433472256e-08,1.117174849676531e-06,1.905348956420768e-08,1.357147784583092e-06,1.917243892646188e-08,1.2752756703175e-06,1.87e-08,1.730238254103917e-06,1.872942266342855e-08,1.379297220746816e-06,2.037670433472256e-08,0,1.905348956420768e-08,0,1.917243892646188e-08,0,1.87e-08,0,1.872942266342855e-08,0
2.106559514052715e-08,1.092558154809676e-06,1.916135011507436e-08,1.33093975943171e-06,1.950662735636708e-08,1.205363790327644e-06,1.874083926157589e-08,1.488742562927192e-06,1.881852223489504e-08,1.3531836687101e-06,2.106559514052715e-08,0,1.916135011507436e-08,0,1.950662735636708e-08,0,1.874083926157589e-08,0,1.881852223489504e-08,0
2.176559514052715e-08,1.056914751680425e-06,1.937707121680771e-08,1.238000167172466e-06,1.998463110888455e-08,1.136228748272691e-06,1.879644558019362e-08,1.392338602895676e-06,1.8996721377828e-08,1.262605756363108e-06,2.176559514052715e-08,0,1.937707121680771e-08,0,1.998463110888455e-08,0,1.879644558019362e-08,0,1.8996721377828e-08,0
2.246559514052715e-08,1.050464072736432e-06,1.979613268315837e-08,1.181933483485981e-06,2.061007015400451e-08,1.101352877288829e-06,1.884903844377635e-08,1.37147502341341e-06,1.935311966369394e-08,1.205745575242873e-06,2.246559514052715e-08,0,1.979613268315837e-08,0,2.061007015400451e-08,0,1.884903844377635e-08,0,1.935311966369394e-08,0
2.316559514052715e-08,1.028624496373952e-06,2.032765462307999e-08,1.110399787211256e-06,2.131007015400451e-08,1.066629706105079e-06,1.89542241709418e-08,1.323509313662235e-06,1.984274861752473e-08,1.124098626943423e-06,2.316559514052715e-08,0,2.032765462307999e-08,0,2.131007015400451e-08,0,1.89542241709418e-08,0,1.984274861752473e-08,0
2.386559514052715e-08,1.040381009114789e-06,2.102765462307999e-08,1.092619028064396e-06,2.201007015400451e-08,1.054985745222941e-06,1.916459562527271e-08,1.250298096794204e-06,2.04867732479577e-08,1.105110604640658e-06,2.386559514052715e-08,0,2.102765462307999e-08,0,2.201007015400451e-08,0,1.916459562527271e-08,0,2.04867732479577e-08,0
2.456559514052715e-08,1.025571204223007e-06,2.172765462307999e-08,1.052958497528707e-06,2.271007015400451e-08,1.031924667942691e-06,1.95809583759968e-08,1.175070209101443e-06,2.11867732479577e-08,1.057420996834579e-06,2.456559514052715e-08,0,2.172765462307999e-08,0,2.271007015400451e-08,0,1.95809583759968e-08,0,2.11867732479577e-08,0
2.526559514052715e-08,1.040691661052888e-06,2.242765462307999e-08,1.051048854717029e-06,2.341007015400451e-08,1.039349668080681e-06,2.010643396020798e-08,1.120289653532844e-06,2.18867732479577e-08,1.059856615360531e-06,2.526559514052715e-08,0,2.242765462307999e-08,0,2.341007015400451e-08,0,2.010643396020798e-08,0,2.18867732479577e-08,0
2.596559514052715e-08,1.024932469677452e-06,2.312765462307999e-08,1.026920735643206e-06,2.411007015400451e-08,1.027069154377606e-06,2.080462989277607e-08,1.085084553531744e-06,2.25867732479577e-08,1.024590317641545e-06,2.596559514052715e-08,0,2.312765462307999e-08,0,2.411007015400451e-08,0,2.080462989277607e-08,0,2.25867732479577e-08,0
2.666559514052715e-08,1.041148991097214e-06,2.382765462307999e-08,1.041718007589082e-06,2.481007015400451e-08,1.038970247554474e-06,2.150462989277607e-08,1.061262570735393e-06,2.32867732479577e-08,1.045693530229472e-06,2.666559514052715e-08,0,2.382765462307999e-08,0,2.481007015400451e-08,0,2.150462989277607e-08,0,2.32867732479577e-08,0
2.736559514052715e-08,1.024506415010446e-06,2.452765462307999e-08,1.024642122910104e-06,2.551007015400451e-08,1.026791655895631e-06,2.220462989277607e-08,1.043687701593999e-06,2.39867732479577e-08,1.020514361314757e-06,2.736559514052715e-08,0,2.452765462307999e-08,0,2.551007015400451e-08,0,2.220462989277607e-08,0,2.39867732479577e-08,0
2.806559514052715e-08,1.041491943149424e-06,2.522765462307999e-08,1.041722454409829e-06,2.621007015400451e-08,1.038995770639857e-06,2.290462989277607e-08,1.034012674972678e-06,2.46867732479577e-08,1.04536181458457e-06,2.806559514052715e-08,0,2.522765462307999e-08,0,2.621007015400451e-08,0,2.290462989277607e-08,0,2.46867732479577e-08,0
2.876559514052715e-08,1.024188052165199e-06,2.592765462307998e-08,1.024327651363145e-06,2.691007015400451e-08,1.026779948047944e-06,2.360462989277607e-08,1.034491870888104e-06,2.53867732479577e-08,1.020328247594149e-06,2.876559514052715e-08,0,2.592765462307998e-08,0,2.691007015400451e-08,0,2.360462989277607e-08,0,2.53867732479577e-08,0
2.946559514052715e-08,1.041753923409088e-06,2.662765462307998e-08,1.041907533005507e-06,2.761007015400451e-08,1.038911080168866e-06,2.430462989277607e-08,1.031087330184222e-06,2.60867732479577e-08,1.04531658356604e-06,2.946559514052715e-08,0,2.662765462307998e-08,0,2.761007015400451e-08,0,2.430462989277607e-08,0,2.60867732479577e-08,0
3.016559514052715e-08,1.023946033401463e-06,2.732765462307998e-08,1.024143511075842e-06,2.831007015400451e-08,1.026889583754145e-06,2.500462989277607e-08,1.034974222409421e-06,2.67867732479577e-08,1.020392867395322e-06,3.016559514052715e-08,0,2.732765462307998e-08,0,2.831007015400451e-08,0,2.500462989277607e-08,0,2.67867732479577e-08,0
3.086559514052715e-08,1.041955855547543e-06,2.802765462307998e-08,1.042034545555528e-06,2.901007015400451e-08,1.038742674185488e-06,2.570462989277607e-08,1.030301823033079e-06,2.74867732479577e-08,1.045157340419546e-06,3.086559514052715e-08,0,2.802765462307998e-08,0,2.901007015400451e-08,0,2.570462989277607e-08,0,2.74867732479577e-08,0
3.156559514052715e-08,1.023759621848462e-06,2.872765462307998e-08,1.024020364359625e-06,2.971007015400451e-08,1.027073347699982e-06,2.640462989277607e-08,1.035600861069662e-06,2.81867732479577e-08,1.020577423427955e-06,3.156559514052715e-08,0,2.872765462307998e-08,0,2.971007015400451e-08,0,2.640462989277607e-08,0,2.81867732479577e-08,0
3.226559514052715e-08,1.042112794402567e-06,2.942765462307998e-08,1.042119992874908e-06,3.041007015400451e-08,1.038523009819155e-06,2.710462989277607e-08,1.02969766599646e-06,2.888677324795769e-08,1.044915056928205e-06,3.226559514052715e-08,0,2.942765462307998e-08,0,3.041007015400451e-08,0,2.710462989277607e-08,0,2.888677324795769e-08,0
3.296559514052715e-08,1.02361513350215e-06,3.012765462307998e-08,1.023939715668365e-06,3.111007015400451e-08,1.02730048004281e-06,2.780462989277607e-08,1.036128020148348e-06,2.958677324795769e-08,1.020835211725591e-06,3.296559514052715e-08,0,3.012765462307998e-08,0,3.111007015400451e-08,0,2.780462989277607e-08,0,2.958677324795769e-08,0
3.366559514052715e-08,1.042234980852095e-06,3.082765462307998e-08,1.042174247407762e-06,3.181007015400451e-08,1.03827433758915e-06,2.850462989277607e-08,1.029191833263955e-06,3.028677324795769e-08,1.044621962264392e-06,3.366559514052715e-08,0,3.082765462307998e-08,0,3.181007015400451e-08,0,2.850462989277607e-08,0,3.028677324795769e-08,0
3.436559514052714e-08,1.023502671395729e-06,3.152765462307998e-08,1.023889680994284e-06,3.251007015400451e-08,1.027550943199385e-06,2.920462989277607e-08,1.036579666672171e-06,3.098677324795769e-08,1.021135861036168e-06,3.436559514052714e-08,0,3.152765462307998e-08,0,3.251007015400451e-08,0,2.920462989277607e-08,0,3.098677324795769e-08,0
3.5e-08,1.042334543310628e-06,3.222765462307998e-08,1.04220506304958e-06,3.321007015400451e-08,1.038011788981983e-06,2.990462989277607e-08,1.028759777914619e-06,3.168677324795769e-08,1.044300139269224e-06,3.5e-08,0,3.222765462307998e-08,0,3.321007015400451e-08,0,2.990462989277607e-08,0,3.168677324795769e-08,0
