/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.728993419175997e-09,0.07903809941810823,2.728993419175997e-09,8.984926576942807e-05,2.728993419175997e-09,-0.1455193631638848,2.728993419175997e-09,0.7599832472114031,2.728993419175997e-09,0.08463547039271023
2.751768683422732e-09,0.1186114901800844,2.751768683422732e-09,0.0001294440540689126,2.751768683422732e-09,-0.126371953902312,2.751768683422732e-09,0.7462068946702279,2.751768683422732e-09,0.07163667825679958
2.779253215537801e-09,0.1908297516625948,2.779253215537801e-09,0.0002023602041029966,2.779253215537801e-09,-0.09100659172221054,2.779253215537801e-09,0.7289320371455071,2.779253215537801e-09,0.05057359945960838
2.809470564610195e-09,0.3045305319292232,2.809470564610195e-09,0.0002952562789086086,2.809470564610195e-09,-0.03304069312255278,2.809470564610195e-09,0.7117343628524411,2.809470564610195e-09,0.02466683782973639
2.850336940312559e-09,0.4971698608796604,2.850336940312559e-09,0.0003864473838942605,2.850336940312559e-09,0.07296237495397501,2.850336940312559e-09,0.6948006910437577,2.850336940312559e-09,-0.01834139197260447
2.865641434798891e-09,0.5758320156994741,2.865641434798891e-09,0.0004018340744085513,2.865641434798891e-09,0.1180815034447282,2.865641434798891e-09,0.6887719976296033,2.865641434798891e-09,-0.03779943401807984
2.896250423771556e-09,0.7282643207946931,2.896250423771556e-09,0.0003918306756017461,2.896250423771556e-09,0.2069065328867398,2.896250423771556e-09,0.6759266129849707,2.896250423771556e-09,-0.07946485222620997
2.92199453766491e-09,0.8214548560450002,2.92199453766491e-09,0.0002567678172234409,2.92199453766491e-09,0.2617033305876482,2.92199453766491e-09,0.6653933926244261,2.92199453766491e-09,-0.1158207616877246
2.941609445690171e-09,0.8574051965599981,2.941609445690171e-09,0.00012737124675591,2.941609445690171e-09,0.2826892320578969,2.941609445690171e-09,0.6570777096183433,2.941609445690171e-09,-0.1362501035155591
2.963731990348791e-09,0.8766842110925533,2.963731990348791e-09,5.863704083557688e-05,2.963731990348791e-09,0.2939076538859682,2.963731990348791e-09,0.6479261722960792,2.963731990348791e-09,-0.1537035604694946
2.984509391175532e-09,0.8857060270297717,2.984509391175532e-09,3.245565190137806e-05,2.984509391175532e-09,0.2991650440660885,2.984509391175532e-09,0.6391294129245306,2.984509391175532e-09,-0.1680041623101834
3.006469524671159e-09,0.891259685380741,3.006469524671159e-09,1.998686584710659e-05,3.006469524671159e-09,0.3024365342799128,3.006469524671159e-09,0.6309377292158435,3.006469524671159e-09,-0.1810575218992624
