/hit (dt=0) X,/hit (dt=0) Y,/hit (dt=1e-10) X,/hit (dt=1e-10) Y,/hit (dt=2e-10) X,/hit (dt=2e-10) Y,/hit (dt=3e-10) X,/hit (dt=3e-10) Y,/hit (dt=4e-10) X,/hit (dt=4e-10) Y,/net8 (dt=0) X,/net8 (dt=0) Y,/net8 (dt=1e-10) X,/net8 (dt=1e-10) Y,/net8 (dt=2e-10) X,/net8 (dt=2e-10) Y,/net8 (dt=3e-10) X,/net8 (dt=3e-10) Y,/net8 (dt=4e-10) X,/net8 (dt=4e-10) Y
8.902694333475368e-09,0.899655162053476,8.210898865295365e-09,0.8996546179396262,8.044825614859086e-09,0.8996548710011999,6.961913289007845e-09,0.8996553913192367,6.662683051286129e-09,0.8996573884822964,8.902694333475368e-09,1.2,8.210898865295365e-09,1.2,8.044825614859086e-09,1.2,6.961913289007845e-09,1.2,6.662683051286129e-09,1.2
9.602694333475368e-09,0.8996539096143986,8.910898865295365e-09,0.8996545067267449,8.744825614859086e-09,0.8996543313501116,7.309149011966236e-09,0.8996541091669796,6.797373034153476e-09,0.899653545509732,9.602694333475368e-09,1.2,8.910898865295365e-09,1.2,8.744825614859086e-09,1.2,7.309149011966236e-09,1.2,6.797373034153476e-09,1.2
1.030269433347537e-08,0.8996551783095603,9.610898865295364e-09,0.899654547085794,9.444825614859086e-09,0.8996547179571954,8.003620457883017e-09,0.8996549901196982,7.048456226222073e-09,0.8996557690108126,1.030269433347537e-08,1.2,9.610898865295364e-09,1.2,9.444825614859086e-09,1.2,8.003620457883017e-09,1.2,7.048456226222073e-09,1.2
1.100269433347537e-08,0.8996539055200411,1.031089886529536e-08,0.8996545595156934,1.014482561485909e-08,0.8996544378124905,8.703620457883017e-09,0.8996542093522242,7.46122914341047e-09,0.8996536633808694,1.100269433347537e-08,1.2,1.031089886529536e-08,1.2,1.014482561485909e-08,1.2,8.703620457883017e-09,1.2,7.46122914341047e-09,1.2
1.170269433347537e-08,0.8996551716627279,1.101089886529536e-08,0.899654506271391,1.084482561485908e-08,0.8996546310061042,9.403620457883016e-09,0.899654801968603,8.16122914341047e-09,0.8996553761101634,1.170269433347537e-08,1.2,1.101089886529536e-08,1.2,1.084482561485908e-08,1.2,9.403620457883016e-09,1.2,8.16122914341047e-09,1.2
1.240269433347537e-08,0.8996539205829902,1.171089886529536e-08,0.8996545896565183,1.154482561485908e-08,0.8996545047723169,1.010362045788302e-08,0.8996543380565188,8.861229143410469e-09,0.8996537771109483,1.240269433347537e-08,1.2,1.171089886529536e-08,1.2,1.154482561485908e-08,1.2,1.010362045788302e-08,1.2,8.861229143410469e-09,1.2
1.310269433347537e-08,0.8996551493771581,1.241089886529536e-08,0.8996544825058156,1.224482561485908e-08,0.8996545783039723,1.080362045788302e-08,0.8996546955165842,9.561229143410469e-09,0.8996552483518633,1.310269433347537e-08,1.2,1.241089886529536e-08,1.2,1.224482561485908e-08,1.2,1.080362045788302e-08,1.2,9.561229143410469e-09,1.2
1.380269433347537e-08,0.8996539470739287,1.311089886529536e-08,0.8996546069599123,1.294482561485908e-08,0.899654546254652,1.150362045788302e-08,0.8996544208495176,1.026122914341047e-08,0.8996538851401557,1.380269433347537e-08,1.2,1.311089886529536e-08,1.2,1.294482561485908e-08,1.2,1.150362045788302e-08,1.2,1.026122914341047e-08,1.2
1.450269433347537e-08,0.8996551195460706,1.381089886529536e-08,0.8996544699391124,1.364482561485908e-08,0.8996545446976502,1.220362045788301e-08,0.8996546277536074,1.096122914341047e-08,0.8996551537601669,1.450269433347537e-08,1.2,1.381089886529536e-08,1.2,1.364482561485908e-08,1.2,1.220362045788301e-08,1.2,1.096122914341047e-08,1.2
1.520269433347536e-08,0.8996539792580267,1.451089886529536e-08,0.8996546157396438,1.434482561485908e-08,0.8996545717340425,1.290362045788301e-08,0.899654475160663,1.166122914341047e-08,0.899653967916472,1.520269433347536e-08,1.2,1.451089886529536e-08,1.2,1.434482561485908e-08,1.2,1.290362045788301e-08,1.2,1.166122914341047e-08,1.2
1.560134716673768e-08,0.8996550726179715,1.521089886529536e-08,0.8996544641810448,1.504482561485908e-08,0.8996545249025668,1.360362045788301e-08,0.8996545843622977,1.236122914341047e-08,0.8996550797189319,1.560134716673768e-08,1.2,1.521089886529536e-08,1.2,1.504482561485908e-08,1.2,1.360362045788301e-08,1.2,1.236122914341047e-08,1.2
1.6e-08,0.8996540405954992,1.59e-08,0.8996546191045445,1.542241280742954e-08,0.8996545910811204,1.430362045788301e-08,0.8996545089844018,1.306122914341047e-08,0.8996540343402013,1.6e-08,1.2,1.59e-08,1.2,1.542241280742954e-08,1.2,1.430362045788301e-08,1.2,1.306122914341047e-08,1.2
1.610236301954466e-08,0.8996546220865357,1.601510118144158e-08,0.8996546462861967,1.58e-08,0.8996545082872682,1.500362045788301e-08,0.8996545571249649,1.376122914341047e-08,0.8996550197305443,1.610236301954466e-08,1.163149312963924,1.601510118144158e-08,1.158563574681032,1.58e-08,1.2,1.500362045788301e-08,1.2,1.376122914341047e-08,1.2
1.625418831652062e-08,0.8996546400062359,1.622581123885914e-08,0.8996545496067004,1.590137691215606e-08,0.8996546646463086,1.57e-08,0.8996545307006101,1.446122914341047e-08,0.8996540888560736,1.625418831652062e-08,1.108492206052578,1.622581123885914e-08,1.082707954010711,1.590137691215606e-08,1.163504311623817,1.57e-08,1.2,1.446122914341047e-08,1.2
1.638845171460647e-08,0.8996543196971848,1.640650032818417e-08,0.8996543565621563,1.604852762426668e-08,0.899654632956906,1.58154023325791e-08,0.8996546340424747,1.503061457170523e-08,0.8996549646935814,1.638845171460647e-08,1.06015738274167,1.640650032818417e-08,1.017659881853699,1.604852762426668e-08,1.110530055263995,1.58154023325791e-08,1.158455160271525,1.503061457170523e-08,1.2
1.665697851077818e-08,0.8996546210572893,1.676787850683423e-08,0.8996546470848873,1.617904127542136e-08,0.8996543531872737,1.602712012996712e-08,0.8996545529868166,1.56e-08,0.8996541441825204,1.665697851077818e-08,0.9634877361198545,1.676787850683423e-08,0.8875637375396772,1.617904127542136e-08,1.063545140848312,1.602712012996712e-08,1.082236753211838,1.56e-08,1.2
1.700275458604188e-08,0.899654446908132,1.712394681039453e-08,0.8996542891948837,1.644006857773071e-08,0.8996546077172705,1.620885853044136e-08,0.8996543509702971,1.571002961736468e-08,0.8996546191629901,1.700275458604188e-08,0.8390083490249243,1.712394681039453e-08,0.7593791482579697,1.644006857773071e-08,0.9695753120169451,1.620885853044136e-08,1.016810929041111,1.571002961736468e-08,1.160389337748716
1.709357438701333e-08,0.8996544381275471,1.743449227776961e-08,0.8996547154032531,1.678405943668738e-08,0.8996544835682955,1.657233533138985e-08,0.8996546495303174,1.589734146006493e-08,0.8996545960268472,1.709357438701333e-08,0.8063132206752022,1.743449227776961e-08,0.6475827800029406,1.678405943668738e-08,0.8457386027925429,1.657233533138985e-08,0.8859592806996556,1.589734146006493e-08,1.092957074376627
1.727521398895623e-08,0.89965426453777,1.769962031000294e-08,0.8996566646711043,1.687612037691344e-08,0.8996544459479281,1.692831080049072e-08,0.8996542783035923,1.605990973230369e-08,0.8996543263942733,1.727521398895623e-08,0.740922963975758,1.769962031000294e-08,0.5521366883989407,1.687612037691344e-08,0.812596664311161,1.692831080049072e-08,0.7578081118233397,1.605990973230369e-08,1.034432496370672
1.752295346541515e-08,0.8996547941255233,1.796018947535966e-08,0.8996636936594724,1.706024225736556e-08,0.8996542976501073,1.72385279260906e-08,0.8996547346315804,1.638504627678121e-08,0.8996546543159226,1.752295346541515e-08,0.6517367524505465,1.796018947535966e-08,0.4583317888705228,1.706024225736556e-08,0.7463127873483971,1.72385279260906e-08,0.6461299466073858,1.638504627678121e-08,0.9173833403587636
1.772469431593317e-08,0.8996558007804062,1.816249059683206e-08,0.8996739795000052,1.7304300141758e-08,0.8996547287286973,1.750320313548193e-08,0.8996567118182945,1.674045520890991e-08,0.8996543647375981,1.772469431593317e-08,0.5791100462640587,1.816249059683206e-08,0.3855033851404589,1.7304300141758e-08,0.658451948967122,1.750320313548193e-08,0.5508468712265068,1.674045520890991e-08,0.7894361247924342
1.799467883619369e-08,0.8996613313847138,1.833757430682475e-08,0.8996644772781318,1.751056525795118e-08,0.8996556945413695,1.776375165677113e-08,0.8996638450543866,1.706399075931817e-08,0.8996544518171442,1.799467883619369e-08,0.4819156189702701,1.833757430682475e-08,0.32247324954309,1.751056525795118e-08,0.5841965071375744,1.776375165677113e-08,0.4570494035623953,1.706399075931817e-08,0.6729633266454593
1.819889827758897e-08,0.8996707641324697,1.840904747859146e-08,0.8996052013552346,1.77762173173374e-08,0.8996606793950478,1.796500628068657e-08,0.8996741324856418,1.741646285301466e-08,0.8996568750238439,1.819889827758897e-08,0.4083966200679713,1.840904747859146e-08,0.2967429077070753,1.77762173173374e-08,0.4885617657585377,1.796500628068657e-08,0.3845977389528342,1.741646285301466e-08,0.546073372914721
1.837477583837361e-08,0.8996767687822789,1.843692411919285e-08,0.8995027062192679,1.798636593624062e-08,0.8996700825489587,1.814026390786591e-08,0.8996630156198165,1.768775876936063e-08,0.8996645984814254,1.837477583837361e-08,0.345080698185501,1.843692411919285e-08,0.2867073170905754,1.798636593624062e-08,0.4129082629533778,1.814026390786591e-08,0.3215049931682714,1.768775876936063e-08,0.4484068430301723
1.842636651402997e-08,0.8996765480964478,1.845086243949354e-08,0.8993437577308048,1.816213406691887e-08,0.8996771929422049,1.821010742266014e-08,0.8996025731454248,1.790347260101424e-08,0.8996753028367619,1.842636651402997e-08,0.326508054949212,1.845086243949354e-08,0.2816895217823256,1.816213406691887e-08,0.3496317359092085,1.821010742266014e-08,0.2963613278423489,1.790347260101424e-08,0.3707498636348741
1.849756239094339e-08,0.8996291617394337,1.847873908009493e-08,0.8978860061040423,1.821182481230502e-08,0.8996779176871943,1.823759470268036e-08,0.8994968469228047,1.808087446996864e-08,0.8996254171109965,1.849756239094339e-08,0.3008775392603815,1.847873908009493e-08,0.2716539311658257,1.821182481230502e-08,0.3317430675701925,1.823759470268036e-08,0.2864659070350701,1.808087446996864e-08,0.3068851908112892
1.853314519720099e-08,0.8995079646534618,1.850709158869521e-08,0.8875152124050453,1.831120630307733e-08,0.8995576854199909,1.825133834269047e-08,0.8993336205798329,1.813431677660062e-08,0.8995180156961317,1.853314519720099e-08,0.2880677290076437,1.850709158869521e-08,0.261447028069725,1.831120630307733e-08,0.2959657308921605,1.825133834269047e-08,0.2815181966314313,1.813431677660062e-08,0.287645960423776
1.854636003981322e-08,0.8993721668216591,1.852340598781925e-08,0.8656193908808612,1.833186004505414e-08,0.8994753667686399,1.827882562271069e-08,0.8978685991176132,1.815735196611451e-08,0.8993079263532814,1.854636003981322e-08,0.2833103856672421,1.852340598781925e-08,0.2555738443850701,1.833186004505414e-08,0.2885303837805113,1.827882562271069e-08,0.2716227758241536,1.815735196611451e-08,0.2793532921987749
1.857278972503767e-08,0.8982321724367868,1.853646086054404e-08,0.8236245035156583,1.837316752900774e-08,0.8979498332683462,1.83071072454298e-08,0.887425600444233,1.816864956806176e-08,0.8990064506391048,1.857278972503767e-08,0.2737956989864392,1.853646086054404e-08,0.2508740902041461,1.837316752900774e-08,0.273659689557213,1.83071072454298e-08,0.2614413916452717,1.816864956806176e-08,0.2752861554977658
1.860118454457951e-08,0.8899225895695794,1.855135668218355e-08,0.7208338845107664,1.840545363598111e-08,0.8857663630805601,1.832345654374249e-08,0.8652819523402391,1.819124477195626e-08,0.8968720507143665,1.860118454457951e-08,0.2635735639513769,1.855135668218355e-08,0.2455115944139219,1.840545363598111e-08,0.2620366910468006,1.832345654374249e-08,0.2555556442527047,1.819124477195626e-08,0.2671518820957476
1.861869942422284e-08,0.8697577449949606,1.8562967550823e-08,0.5865183399283592,1.842233030613729e-08,0.8607410702407791,1.833651332250552e-08,0.8229220172897629,1.821942240971345e-08,0.8800905010695872,1.861869942422284e-08,0.2572682072797794,1.8562967550823e-08,0.2413316817037202,1.842233030613729e-08,0.2559610897905763,1.833651332250552e-08,0.2508552038980123,1.821942240971345e-08,0.2570079325031578
1.863219682379196e-08,0.830518171573843,1.857586797386063e-08,0.3851732939062539,1.843479612383674e-08,0.8173107414361568,1.835138010254463e-08,0.7196827250854927,1.823575576617176e-08,0.846191039161299,1.863219682379196e-08,0.2524091434348952,1.857586797386063e-08,0.2366875294101729,1.843479612383674e-08,0.2514733954187738,1.835138010254463e-08,0.245503163083935,1.823575576617176e-08,0.251127924178165
1.864775455057582e-08,0.7290442546777857,1.858194965130451e-08,0.2772584954087304,1.844959369680308e-08,0.7100263029126919,1.836297629589974e-08,0.5850200832921275,1.824823800263033e-08,0.7879768334217438,1.864775455057582e-08,0.2468083617927062,1.858194965130451e-08,0.2344981255303755,1.844959369680308e-08,0.2461462691508913,1.836297629589974e-08,0.2413285334760931,1.824823800263033e-08,0.2466343190530812
1.865957280175203e-08,0.5962119599657705,1.8587781641882e-08,0.1781099850234852,1.846108335356592e-08,0.5731622644488137,1.837590944751454e-08,0.3827094371548125,1.826166596376549e-08,0.6699101345031996,1.865957280175203e-08,0.2425537913692705,1.8587781641882e-08,0.2323986089224783,1.846108335356592e-08,0.2420099927162686,1.837590944751454e-08,0.2366725988947658,1.826166596376549e-08,0.2418002530444225
1.867227922983281e-08,0.4010332109233915,1.85947670722074e-08,0.0874591568199356,1.847442722513858e-08,0.3615395613566739,1.83820642739426e-08,0.2734454947481761,1.827301101252655e-08,0.5187588298622147,1.867227922983281e-08,0.2379794772601894,1.85947670722074e-08,0.2298838540053363,1.847442722513858e-08,0.2372061989501105,1.83820642739426e-08,0.2344568613806629,1.827301101252655e-08,0.2377160354904422
1.867770261288018e-08,0.3054146970712582,1.860041946155312e-08,0.0433618511303383,1.848098330615102e-08,0.2454719179061445,1.838789209097125e-08,0.1748098382559231,1.828862343423832e-08,0.2580217845547032,1.867770261288018e-08,0.2360270593631344,1.860041946155312e-08,0.2278489938408771,1.848098330615102e-08,0.2348460097856333,1.838789209097125e-08,0.2323588472503516,1.828862343423832e-08,0.2320955636742035
1.868395603971292e-08,0.1969544587177493,1.860816280006389e-08,0.01435118801106977,1.848680663959214e-08,0.1512766074317774,1.839482639597415e-08,0.08581853494970997,1.829579047747378e-08,0.1425077790894542,1.868395603971292e-08,0.2337758257033499,1.860816280006389e-08,0.2250613919770005,1.848680663959214e-08,0.2327496097468287,1.839482639597415e-08,0.2298624974493054,1.829579047747378e-08,0.2295154281094397
1.869127025797945e-08,0.09658577682631159,1.861587412829415e-08,0.004616026229209261,1.849339530593908e-08,0.0742223816951799,1.840048047760964e-08,0.04243113572999016,1.830395142785686e-08,0.05621180835417366,1.869127025797945e-08,0.2311427071273994,1.861587412829415e-08,0.2222853138141059,1.849339530593908e-08,0.2303776898619296,1.840048047760964e-08,0.2278270280605305,1.830395142785686e-08,0.2265774859715307
1.869700201107039e-08,0.048050327071927,1.862297013283707e-08,0.001886173641870652,1.849916357218461e-08,0.03551145540054949,1.84083946078998e-08,0.01359837792656393,1.831000006556676e-08,0.02499843255169325,1.869700201107039e-08,0.2290792760146589,1.862297013283707e-08,0.219730752178653,1.849916357218461e-08,0.2283011140135414,1.84083946078998e-08,0.2249779411560718,1.831000006556676e-08,0.224399976395967
1.870399158966997e-08,0.0182290070559828,1.863108416095013e-08,0.0007961678066703958,1.850616422737699e-08,0.01310665651616093,1.841598140224068e-08,0.004488232634281209,1.831616104001609e-08,0.01037753933616507,1.870399158966997e-08,0.2265630277188108,1.863108416095013e-08,0.216809702057953,1.850616422737699e-08,0.2257808781442834,1.841598140224068e-08,0.222246695193355,1.831616104001609e-08,0.2221820255942084
1.871271573751744e-08,0.004919148946349826,1.864196050127055e-08,0.0002883661206362194,1.851329343286987e-08,0.004703188061027536,1.842312478685497e-08,0.001829838396598825,1.832300510338105e-08,0.003950858622835203,1.871271573751744e-08,0.223422334493721,1.864196050127055e-08,0.2128942195426016,1.851329343286987e-08,0.2232143641668468,1.842312478685497e-08,0.2196750767322098,1.832300510338105e-08,0.2197181627828236
1.871963149325288e-08,0.002042095221937055,1.86541207089722e-08,0.0001000489900536068,1.852042485174997e-08,0.001903330352158781,1.843125390258924e-08,0.0007753087554345523,1.833029907535339e-08,0.001592764844242324,1.871963149325288e-08,0.2209326624289619,1.86541207089722e-08,0.2085165447700092,1.852042485174997e-08,0.220647053370012,1.843125390258924e-08,0.2167485950678734,1.833029907535339e-08,0.2170923328727786
1.872770165327286e-08,0.0008569231288982192,1.866617162358502e-08,4.041132916532311e-05,1.852876920465643e-08,0.0007753050294318055,1.844233465372755e-08,0.0002755860622914399,1.833930798821029e-08,0.0006066721147757574,1.872770165327286e-08,0.2180274048217713,1.866617162358502e-08,0.2041782155093932,1.852876920465643e-08,0.217643086323684,1.844233465372755e-08,0.2127595246580816,1.833930798821029e-08,0.2138491242442948
1.873794704931512e-08,0.0003300371143849783,1.868035381585759e-08,2.154756082212289e-05,1.853998647390292e-08,0.0002709813818159451,1.84543878118046e-08,9.705586827437407e-05,1.835153496159976e-08,0.0001950768883260094,1.873794704931512e-08,0.2143390622465581,1.868035381585759e-08,0.1990726262912659,1.853998647390292e-08,0.2136048693949485,1.84543878118046e-08,0.2084203877503441,1.835153496159976e-08,0.2094474138240866
1.875051393620304e-08,0.000108490291131326,1.869963280878866e-08,1.340751018113616e-05,1.855217497757414e-08,9.454955323208855e-05,1.846650528661528e-08,3.934697821927666e-05,1.836326877886021e-08,7.289182712251569e-05,1.875051393620304e-08,0.2098149829669067,1.869963280878866e-08,0.1921321888360814,1.855217497757414e-08,0.2092170080733085,1.846650528661528e-08,0.2040580968184985,1.836326877886021e-08,0.2052232396103228
1.87623774489472e-08,4.357195442456097e-05,1.873277751045392e-08,8.454927240218069e-06,1.856432689131e-08,3.859818502732771e-05,1.848076538169986e-08,2.120393921182956e-05,1.837588603447697e-08,3.154020940659834e-05,1.87623774489472e-08,0.2055441183790085,1.873277751045392e-08,0.1802000962365893,1.856432689131e-08,0.2048423191283998,1.848076538169986e-08,0.1989244625880497,1.837588603447697e-08,0.2006810275882912
1.877636372569471e-08,2.257711413437605e-05,1.878565959090917e-08,4.107309930968449e-06,1.85786505518012e-08,2.100830193408837e-05,1.850037453088126e-08,1.323709087615198e-05,1.839109104445006e-08,1.854310908438828e-05,1.877636372569471e-08,0.2005090587499052,1.878565959090917e-08,0.1611625472726974,1.85786505518012e-08,0.1996858013515683,1.850037453088126e-08,0.1918651688827462,1.839109104445006e-08,0.1952072239979772
1.879473873925998e-08,1.388186027365617e-05,1.884282979545459e-08,2.962873490712487e-06,1.859842141686985e-08,1.31383211949827e-05,1.853403326454044e-08,8.276264280549566e-06,1.841379864007248e-08,1.170910153195945e-05,1.879473873925998e-08,0.193894053866408,1.884282979545459e-08,0.1405812736363485,1.859842141686985e-08,0.192568289926853,1.853403326454044e-08,0.1797480247654411,1.841379864007248e-08,0.1870324895739082
1.882660057979474e-08,8.966437135213859e-06,1.89e-08,1.649063933945193e-06,1.863257800739613e-08,8.164951342141375e-06,1.858810375363754e-08,4.012059922141384e-06,1.845316091693744e-08,6.775206983942164e-06,1.882660057979474e-08,0.1824237912738929,1.89e-08,0.12,1.863257800739613e-08,0.1802719173373948,1.858810375363754e-08,0.1602826486904849,1.845316091693744e-08,0.1728620699025232
1.887617124580992e-08,4.387342169365985e-06,1.893755471653259e-08,1.729418524454653e-06,1.868731635790725e-08,3.952268157573331e-06,1.864405187681877e-08,2.917015702243275e-06,1.851763232328198e-08,3.292285429464066e-06,1.887617124580992e-08,0.1645783515084283,1.893755471653259e-08,0.12,1.868731635790725e-08,0.1605661111533905,1.864405187681877e-08,0.1401413243452423,1.851763232328198e-08,0.1496523636184866
1.893808562290496e-08,3.016570568158285e-06,1.898335244544609e-08,1.585396438599284e-06,1.874365817895363e-08,2.875787083960629e-06,1.87e-08,1.676621449894406e-06,1.86e-08,1.895650189287505e-06,1.893808562290496e-08,0.1422891757542133,1.898335244544609e-08,0.12,1.874365817895363e-08,0.140283055576695,1.87e-08,0.12,1.86e-08,0.12
1.9e-08,1.567265279963246e-06,1.902797743286517e-08,1.477319532246523e-06,1.88e-08,1.658129301275298e-06,1.873735842550861e-08,1.731666896927577e-06,1.864138580234451e-08,1.783485390052196e-06,1.9e-08,0.12,1.902797743286517e-08,0.12,1.88e-08,0.12,1.873735842550861e-08,0.12,1.864138580234451e-08,0.12
1.903827331615433e-08,1.710787895861666e-06,1.911722740770335e-08,1.439803126046606e-06,1.883740715680933e-08,1.720534987007219e-06,1.878266083125513e-08,1.586761556831383e-06,1.869516150144665e-08,1.52647069483348e-06,1.903827331615433e-08,0.12,1.911722740770335e-08,0.12,1.883740715680933e-08,0.12,1.878266083125513e-08,0.12,1.869516150144665e-08,0.12
1.908595763229174e-08,1.570343961070071e-06,1.929572735737969e-08,1.30148755456035e-06,1.888286562345006e-08,1.58077415034018e-06,1.882685948588413e-08,1.479602859007252e-06,1.874789868901086e-08,1.473264412128956e-06,1.908595763229174e-08,0.12,1.929572735737969e-08,0.12,1.888286562345006e-08,0.12,1.882685948588413e-08,0.12,1.874789868901086e-08,0.12
1.913220368780733e-08,1.468649372755404e-06,1.965272725673239e-08,1.238005514851987e-06,1.892719764949261e-08,1.477074967668691e-06,1.891525679514215e-08,1.440159359577237e-06,1.885337306413926e-08,1.411070105453237e-06,1.913220368780733e-08,0.12,1.965272725673239e-08,0.12,1.892719764949261e-08,0.12,1.891525679514215e-08,0.12,1.885337306413926e-08,0.12
1.922469579883852e-08,1.434106355791753e-06,2.012313451100033e-08,1.130141369879078e-06,1.901586170157773e-08,1.437915305267846e-06,1.909205141365817e-08,1.303860506019554e-06,1.906432181439607e-08,1.282547746577801e-06,1.922469579883852e-08,0.12,2.012313451100033e-08,0.12,1.901586170157773e-08,0.12,1.909205141365817e-08,0.12,1.906432181439607e-08,0.12
1.940968002090089e-08,1.293618425163338e-06,2.074158696287942e-08,1.123575452287738e-06,1.919318980574796e-08,1.302753467328823e-06,1.944564065069023e-08,1.238533478646936e-06,1.946033726647495e-08,1.212833844318804e-06,1.940968002090089e-08,0.12,2.074158696287942e-08,0.12,1.919318980574796e-08,0.12,1.944564065069023e-08,0.12,1.946033726647495e-08,0.12
1.977964846502563e-08,1.233490585416602e-06,2.144158696287942e-08,1.053214884925031e-06,1.954784601408842e-08,1.237424849686062e-06,1.991428005558764e-08,1.131932755283131e-06,1.995998954465176e-08,1.124627971220277e-06,1.977964846502563e-08,0.12,2.144158696287942e-08,0.12,1.954784601408842e-08,0.12,1.991428005558764e-08,0.12,1.995998954465176e-08,0.12
2.025737400275926e-08,1.125088353568087e-06,2.214158696287942e-08,1.075345052936802e-06,2.001742644842686e-08,1.131614729615659e-06,2.052989297151138e-08,1.12332061196395e-06,2.062756099524713e-08,1.105973618143769e-06,2.025737400275926e-08,0.12,2.214158696287942e-08,0.12,2.001742644842686e-08,0.12,2.052989297151138e-08,0.12,2.062756099524713e-08,0.12
2.088739789452637e-08,1.122306823639673e-06,2.284158696287942e-08,1.015806245690531e-06,2.063450579365588e-08,1.12268463968e-06,2.122989297151138e-08,1.054435145314441e-06,2.132756099524713e-08,1.056524014445967e-06,2.088739789452637e-08,0.12,2.284158696287942e-08,0.12,2.063450579365588e-08,0.12,2.122989297151138e-08,0.12,2.132756099524713e-08,0.12
2.158739789452637e-08,1.050620037505135e-06,2.354158696287942e-08,1.057345448684262e-06,2.133450579365588e-08,1.054491501846577e-06,2.192989297151138e-08,1.074836109476966e-06,2.202756099524713e-08,1.061037788874713e-06,2.158739789452637e-08,0.12,2.354158696287942e-08,0.12,2.133450579365588e-08,0.12,2.192989297151138e-08,0.12,2.202756099524713e-08,0.12
2.228739789452637e-08,1.074716145682411e-06,2.424158696287942e-08,1.009884963448209e-06,2.203450579365588e-08,1.074369637895991e-06,2.262989297151138e-08,1.016783424600045e-06,2.272756099524713e-08,1.023813252919639e-06,2.228739789452637e-08,0.12,2.424158696287942e-08,0.12,2.203450579365588e-08,0.12,2.262989297151138e-08,0.12,2.272756099524713e-08,0.12
2.298739789452637e-08,1.014812717960175e-06,2.494158696287942e-08,1.056830930735989e-06,2.273450579365587e-08,1.016975718074964e-06,2.332989297151138e-08,1.056537982000859e-06,2.342756099524713e-08,1.047037309414837e-06,2.298739789452637e-08,0.12,2.494158696287942e-08,0.12,2.273450579365587e-08,0.12,2.332989297151138e-08,0.12,2.342756099524713e-08,0.12
2.368739789452637e-08,1.057473208551664e-06,2.564158696287942e-08,1.009618278472448e-06,2.343450579365587e-08,1.05625546965598e-06,2.402989297151138e-08,1.010729275039651e-06,2.412756099524713e-08,1.019943328251098e-06,2.368739789452637e-08,0.12,2.564158696287942e-08,0.12,2.343450579365587e-08,0.12,2.402989297151138e-08,0.12,2.412756099524713e-08,0.12
2.438739789452637e-08,1.009804130970462e-06,2.634158696287942e-08,1.056886219221377e-06,2.413450579365587e-08,1.01098853307985e-06,2.472989297151138e-08,1.055988997236619e-06,2.482756099524713e-08,1.046755767935725e-06,2.438739789452637e-08,0.12,2.634158696287942e-08,0.12,2.413450579365587e-08,0.12,2.472989297151138e-08,0.12,2.482756099524713e-08,0.12
2.508739789452637e-08,1.056746295608607e-06,2.704158696287942e-08,1.009664592961302e-06,2.483450579365587e-08,1.055738176336192e-06,2.542989297151138e-08,1.010459301993334e-06,2.552756099524713e-08,1.019830846070749e-06,2.508739789452637e-08,0.12,2.704158696287942e-08,0.12,2.483450579365587e-08,0.12,2.542989297151138e-08,0.12,2.552756099524713e-08,0.12
2.578739789452637e-08,1.009877383448698e-06,2.774158696287941e-08,1.056783692078219e-06,2.553450579365587e-08,1.010708283008287e-06,2.612989297151138e-08,1.056046980479257e-06,2.622756099524713e-08,1.046726725166299e-06,2.578739789452637e-08,0.12,2.774158696287941e-08,0.12,2.553450579365587e-08,0.12,2.612989297151138e-08,0.12,2.622756099524713e-08,0.12
2.648739789452637e-08,1.056483751976441e-06,2.844158696287941e-08,1.009852426089697e-06,2.623450579365587e-08,1.055807400900094e-06,2.682989297151138e-08,1.010498859470583e-06,2.692756099524713e-08,1.019952246459164e-06,2.648739789452637e-08,0.12,2.844158696287941e-08,0.12,2.623450579365587e-08,0.12,2.682989297151138e-08,0.12,2.692756099524713e-08,0.12
2.718739789452637e-08,1.010239044574906e-06,2.914158696287941e-08,1.056548925469094e-06,2.693450579365587e-08,1.010738346080145e-06,2.752989297151138e-08,1.055953903462225e-06,2.762756099524713e-08,1.046566733016502e-06,2.718739789452637e-08,0.12,2.914158696287941e-08,0.12,2.693450579365587e-08,0.12,2.752989297151138e-08,0.12,2.762756099524713e-08,0.12
2.788739789452637e-08,1.056072382685051e-06,2.984158696287942e-08,1.010144138028659e-06,2.763450579365587e-08,1.055722816911498e-06,2.822989297151138e-08,1.010675363800715e-06,2.832756099524713e-08,1.020174332531184e-06,2.788739789452637e-08,0.12,2.984158696287942e-08,0.12,2.763450579365587e-08,0.12,2.822989297151138e-08,0.12,2.832756099524713e-08,0.12
2.858739789452637e-08,1.010726982946388e-06,3.054158696287942e-08,1.056219753231626e-06,2.833450579365587e-08,1.010906892288051e-06,2.892989297151138e-08,1.055732213654475e-06,2.902756099524713e-08,1.046317641576688e-06,2.858739789452637e-08,0.12,3.054158696287942e-08,0.12,2.833450579365587e-08,0.12,2.892989297151138e-08,0.12,2.902756099524713e-08,0.12
2.928739789452637e-08,1.055545776300224e-06,3.124158696287942e-08,1.010512665462949e-06,2.903450579365587e-08,1.055508579585699e-06,2.962989297151138e-08,1.010952711975548e-06,2.972756099524713e-08,1.020458256128275e-06,2.928739789452637e-08,0.12,3.124158696287942e-08,0.12,2.903450579365587e-08,0.12,2.962989297151138e-08,0.12,2.972756099524713e-08,0.12
