/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
3.041415325907584e-09,-0.03209637564921224,3.008724902930384e-09,-0.1153014500153062,2.995234585601308e-09,-0.211854640192235,2.913052928106592e-09,-0.2742512528272628,2.806980256455549e-09,-0.140318675939988
3.070707662953792e-09,-0.03239073531123651,3.034989674873276e-09,-0.1164956439853107,3.014047690617655e-09,-0.2148197303183443,2.95251366753505e-09,-0.2838632660344676,2.826951860940734e-09,-0.1885053805115947
3.1e-09,-0.03269568861047847,3.061254446816167e-09,-0.1176354988003055,3.051673900650349e-09,-0.2170179416856228,2.9836399111477e-09,-0.2906391295189141,2.844058770837679e-09,-0.2271331395854905
3.158584674092416e-09,-0.03053526985828115,3.1e-09,-0.1190094107368605,3.075836950325174e-09,-0.2182700507605644,3.012774591603915e-09,-0.2945243768913038,2.878272590631569e-09,-0.288338642579582
3.201380698286747e-09,-0.02882774631953565,3.169670050467369e-09,-0.1089520169626712,3.1e-09,-0.219521303572641,3.055740184290564e-09,-0.2942899896213949,2.91078289549384e-09,-0.3212475456955861
3.224418094529384e-09,-0.02639851468492292,3.20819375466023e-09,-0.1015619080126718,3.133504853813203e-09,-0.2113150218218041,3.077870092145282e-09,-0.2943194344253222,2.950427294546091e-09,-0.326153128773587
3.245744920050824e-09,-0.02397814773500786,3.24653742722495e-09,-0.08504908678686758,3.17224997708732e-09,-0.2009615018802721,3.1e-09,-0.2936733031834158,2.979828909506079e-09,-0.3290336866499882
3.288398571093703e-09,-0.01941803425198567,3.274018008123723e-09,-0.07357111471180468,3.217821478496702e-09,-0.1813571500246497,3.144259815709437e-09,-0.2821809594108611,3.006376460345039e-09,-0.3299320337805478
3.365781692275024e-09,-0.01354541120267475,3.323201909768203e-09,-0.0567965919371799,3.282258428995167e-09,-0.1314107895027145,3.18439639839167e-09,-0.2708785042912943,3.047749264845825e-09,-0.3276803576436509
3.477621732038626e-09,-0.006609991579584988,3.388583421945625e-09,-0.04071376871510254,3.31402621762782e-09,-0.1105582857747024,3.217685531921651e-09,-0.2540242326706543,3.065976744561668e-09,-0.326395204120084
3.593922946007111e-09,-0.002017354213818156,3.478400662907509e-09,-0.02084636478640822,3.361554316223263e-09,-0.08796925218323558,3.274957230784833e-09,-0.2034619644716186,3.1e-09,-0.324046240141099
3.627796220325105e-09,-0.0008850571027300212,3.575079601757945e-09,-0.006830242918309046,3.423299465668661e-09,-0.06040481027816857,3.313558171683765e-09,-0.1696381206034563,3.143536510501907e-09,-0.3141634886742354
3.695542768961093e-09,0.001355385326725343,3.621538173906302e-09,-0.0014763225657343,3.4853333935713e-09,-0.03470457453020295,3.358006471899497e-09,-0.139448027318418,3.190848384607794e-09,-0.3030521985054395
3.780081208325085e-09,0.002812375071436573,3.714455318203017e-09,0.008120506043527707,3.587271017642982e-09,-0.00875155207833451,3.412679118722377e-09,-0.1034472740196746,3.217115653649026e-09,-0.2919877445836448
3.946481583006747e-09,0.005122938842280787,3.761631078854264e-09,0.01057850408083479,3.634398906121051e-09,0.001407621012904791,3.476146196378741e-09,-0.06347144345351542,3.265931290580168e-09,-0.2590762234784436
4.157093107632972e-09,0.007080160289379125,3.855982600156759e-09,0.01502337910400626,3.706245377902711e-09,0.01497120173858714,3.557023214984814e-09,-0.02793769804980266,3.307414124468546e-09,-0.2260704508475864
4.521328674573895e-09,0.007065606291621958,3.987402903828164e-09,0.02064911410476657,3.775265164398917e-09,0.02223595331352242,3.620156618430014e-09,-0.007042454540819388,3.351226431171069e-09,-0.1962288170731377
