0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.006249999999999999,0.05,0.01875,0.05,0.03125,0.05,0.04374999999999999,0.05,0.05625
0.15,0.01875,0.15,0.056250000000000015,0.15,0.09375,0.15,0.13125,0.15,0.16875
0.35,0.04374999999999999,0.35,0.13125,0.35,0.21875,0.35,0.30624999999990005,0.35,0.39374999999989996
0.5,0.0625,0.5,0.1875,0.5,0.3125,0.5,0.4375,0.5,0.5625
0.8,0.01817484668396497,0.8,0.05434169239945067,0.8,0.090264758035177,0.8,0.125944064064,0.8,0.1613796313345
1.4,-0.02741017143322331,1.4,-0.08322299125643759,1.4,-0.14196305828130001,1.3556640657487562,-0.19290830072089998,1.310938924777957,-0.2377226217895
1.75,-0.03836057475772901,1.75,-0.11778392177960001,1.75,-0.20218915040969998,1.996930041951649,-0.3116404083242,1.8923514004529731,-0.4184311620619
1.9249999999999998,-0.0427092978856424,1.9249999999999998,-0.1317664647792,1.9249999999999998,-0.2268097180349,2.033307592617926,0.24562059744730003,1.9961757002264868,-0.4121191886767
2.0124999999999997,-0.01181672384658084,2.0124999999999997,-0.0398014694930439,2.0124999999999997,-0.07420506653096212,2.10606269395048,1.5683158582315,2.033106899388601,0.29778600914360004
2.057401315789474,0.09544229441030636,2.057401315789474,0.2816098438775,2.057401315789474,0.4611364651618,2.154793306483335,3.2359663821525,2.106969297712829,2.0378944186406
2.128700657894737,0.3375118307748,2.128700657894737,1.0072376877808,2.128700657894737,1.6699699781825,2.1999999999999997,4.783021964041,2.159786645386871,4.358466565814
2.1999999999999997,0.6860780776656,2.1999999999999997,2.052355663263,2.1999999999999997,3.4112870438347,2.2032499999999997,5.4629928972704,2.1999999999999997,6.1252722607068995
2.2032499999999997,0.7832165875585,2.2032499999999997,2.3437447202308,2.2032499999999997,3.8969105737477,2.20975,6.8229347637291005,2.2032499999999997,6.9993135936769
2.20975,0.9774936073442999,2.20975,2.9265228341663,2.20975,4.8681576335737,2.22275,9.5428184966466,2.20975,8.7473962596167
2.22275,1.3660476469158,2.22275,4.0920790620374,2.22275,6.8106517532257,2.236110112847614,12.338045696967098,2.22275,12.2435615914965
2.2487500000000002,2.1431557260588003,2.241544064338832,5.777120503355601,2.238442477871576,9.1554629830954,2.254650028308018,16.21700065623,2.2347546696879,15.4720469748429
2.288277945088317,3.3253417383883,2.267758278442353,8.1285000051202,2.260035765371104,12.3829651391054,2.2840525225161077,22.3686441719059,2.2515347112127992,19.9848007784474
2.3077112931232806,3.9836714388571,2.294668397619746,10.5428198769245,2.295950216723049,17.7528911409315,2.306897127228824,27.6310329812349,2.277211662590422,26.8902521042018
2.3465779891932073,5.5347719380284,2.3081234572084433,11.99368352908,2.309495313536754,20.252918650795202,2.3260542798639214,32.9801281134777,2.298307102191397,32.563570919101195
2.358553111001779,6.0126776849304,2.335033576385837,15.2153069762061,2.336585507164162,25.6579519982175,2.339667522629623,36.7812426109761,2.3071410193447313,35.5820191906028
2.382503354618924,6.9684891787345,2.35116989651508,17.1471136299044,2.357953853186545,29.9213627518929,2.366894008161028,44.3834716059729,2.3248088536513998,41.923637339154695
2.392554374338007,7.369607443981399,2.383442536773567,21.010726937301,2.3927168409511204,36.8572713949916,2.397456291013118,52.9171280187131,2.349172283632416,50.6685444424701
2.402605394057089,7.6925638875157,2.397371151491445,22.6782316950948,2.398867464386805,38.0844433094692,2.402107781323777,53.7732915570651,2.3693177295273204,57.8994660755517
2.4082294042204873,7.7482877945965996,2.401721709624899,23.0441175917114,2.402187043290345,38.4187089432454,2.409481634885752,54.2837231623986,2.401726296934978,69.068013512691
2.413853414383885,7.8040117016775,2.410422825891807,23.3026966534046,2.408826201097423,38.7474795268393,2.4140088838409133,54.5971076000615,2.404703493966112,69.3334447783956
2.425101434710681,7.9153824577142,2.414104951017244,23.4121217467796,2.41387288289453,38.9973908209916,2.423063381751236,55.2238764753873,2.41065788802838,69.8643073098049
2.445069425929593,8.0980603026163,2.421469201268119,23.6309719335295,2.422869434686862,39.442899373287894,2.432682003982515,55.8896950660801,2.419833111765073,70.6823221150347
2.485005408367415,8.4634159924206,2.4334591476293705,23.9677604910468,2.434966444891622,40.0028691897581,2.4471749597149612,56.892923920351,2.426565663371438,71.28256109002069
2.51265487971647,8.6523887926376,2.450475976452891,24.4341823807584,2.453388804727159,40.8429186301727,2.474365367557318,58.7750935902532,2.440030766584169,72.4830390399929
2.5679538224145793,8.6006617286974,2.484509634099933,25.367026160181602,2.486658337520954,42.3599909626962,2.5097641131876802,60.4273486574218,2.460905958672719,74.3441616328033
2.6,8.4983268623906,2.507628928230098,25.886279333710497,2.51015643972726,43.177580460517795,2.557187482885392,60.1290465398274,2.489620844901845,76.9042302196844
2.608125,8.3911308416358,2.553867516490429,25.8830311846483,2.557152644139872,43.0981583750471,2.577783401691875,59.8989194445111,2.512545780309564,77.6809787459734
2.621515392528474,8.2144666206639,2.5769337582452154,25.679384728608998,2.5796092074508388,42.693287968960995,2.588891700845937,59.7748016208661,2.5525834931802374,77.3370390878566
2.648296177585421,7.8030851130659995,2.6,25.445320225365002,2.6,42.3221979261863,2.6,59.6506837972211,2.578424040123513,76.8469583358701
2.7,6.967762050885099,2.608125,25.1191218530174,2.608125,41.7680818444597,2.608125,58.9090229595095,2.589212020061756,76.64235812627881
2.7054166666666672,6.5825620186127995,2.618522080584928,24.7017051436057,2.6176302641830542,41.1198332604733,2.61625,57.9259289597009,2.6,76.4377579166874
2.71625,5.5839662381687,2.639316241754784,23.7624216874581,2.6366407925491613,39.686303692984005,2.632210053972011,55.9948233232082,2.608125,75.4978035350197
2.737916666666665,3.5330237752858,2.669658120877392,22.24572813573,2.668863347337217,36.9326576613459,2.659237854128424,52.687090875637104,2.615029635562263,74.4191789377545
2.776241658595364,-0.10689561404749999,2.684829060438696,21.4873813598659,2.684431673668608,35.6022336678525,2.679618927064212,50.0492270434065,2.6288389066867883,72.2619297432241
2.806502596416849,-3.0778246729102,2.7,20.729034584001898,2.7,34.2718096743591,2.7,47.4113632111758,2.6540617414775074,68.3216826769313
2.824694687539811,-5.1483141858844,2.7054166666666672,19.5251400685814,2.7054166666666672,32.1758944793433,2.7054166666666672,44.5017366842456,2.677030870738754,64.3944944064269
2.842886778662772,-7.2429974984658,2.7122792020759903,17.592366145041698,2.712411664332687,28.729614427188,2.714015913200818,38.2327684840717,2.6885154353693768,62.3746264781691
2.879270960908696,-11.4967287447863,2.726004272894638,13.3982276777721,2.726401659664728,21.2197579696555,2.730611412542995,25.1298110377695,2.694257717684688,61.3646925140402
2.952039325400543,-15.669377872564901,2.752285420443014,5.3383680428684,2.7477518125499136,9.5391440784603,2.74922342029281,9.7671942186479,2.7,60.3547585499112
3.018488371789807,-17.2549075160015,2.784302635076691,-4.8201284052171,2.774279282357917,-5.7655620306846,2.774487720993922,-12.2031258575106,2.7054166666666672,56.5376037283555
3.052060755100085,-17.5527690704137,2.811826276430052,-14.4819180073718,2.799935557241091,-21.3224819286423,2.806335570906839,-42.610809082022904,2.709578165492566,52.8574379898154
3.076030377550042,-17.7627239885479,2.8668735591367738,-37.8258262354647,2.810796247717403,-28.7930270542648,2.82678313288153,-66.6613910217006,2.717901163144364,44.0077207413413
3.1,-17.967348455790898,2.884150156033597,-45.4098069536888,2.823092643209009,-38.5614283338229,2.845647234125423,-90.814762742998,2.730961778296212,30.128779123937697
3.147939244899916,-17.010002754480098,2.9187033498272443,-55.3653109052148,2.847685434192221,-58.4159963609532,2.8819535915161705,-137.9258759197245,2.743650511483553,15.937861765826002
3.2120036499604168,-15.2449260837366,2.9628502885219015,-60.123205171350506,2.872588900986654,-79.49395991554479,2.9171448742047823,-169.0180282224105,2.7690279778582343,-13.9328644687952
3.251548865853112,-12.614812861392,3.005618489798909,-64.2865530191203,2.912655219502818,-107.3285227259519,2.9537091952053283,-179.7128152250781,2.802257869006178,-56.1378987538882
3.2910940817458068,-10.1427277540208,3.027593181209785,-65.1286142416911,2.956337772618563,-116.23912297509969,2.985985891561418,-188.437073694194,2.814758097577444,-75.9780326556397
3.370184513531196,-6.7264517356644,3.0459656266063413,-65.7629627048116,2.990746565191975,-122.9554236525557,3.015408432182232,-194.27441077507928,2.828931841861199,-100.0595997321867
3.481373460165396,-2.8716729091219,3.072982813303171,-66.5773935106819,3.0130480477309187,-126.0229793035627,3.0630202148039882,-198.0264466289806,2.857279330428707,-148.7569902822554
3.598243083674084,-0.25213360359000003,3.1,-67.5132569037937,3.057651012808805,-128.6792862541263,3.081510107401994,-199.23630941368532,2.881398861424137,-189.0271073178307
3.629516697660923,0.3598979658396,3.154034373393659,-63.0059137012498,3.078825506404402,-129.8908119929622,3.1,-200.54602594221498,2.914466792807613,-228.5090084653223
3.692063925634602,1.4911141330152,3.2069453588920878,-57.596369566449596,3.1,-131.1396482351288,3.136979785196012,-191.7581699297937,2.954999280370662,-241.6832483862928
3.8171583815819603,2.7347631508443,3.2367423094294603,-49.744698860948695,3.142348987191195,-124.175173010227,3.1714618124671072,-183.0330217351108,2.983961104587252,-250.42411984825708
4.018659566012144,4.2245422885648996,3.2610707250092683,-43.530414194404194,3.180706064736944,-117.6321233559268,3.2123954031515223,-167.4853002169628,3.011482005501239,-256.2485063840358
4.269928652329136,4.7008157755756,3.3097275561688853,-32.4237498259864,3.218391204374646,-105.49517366583571,3.269313234601516,-123.9609324283462,3.052105465539113,-258.4024618705644
