/I7/MINUS (iin=2e-05) X,/I7/MINUS (iin=2e-05) Y,/I7/MINUS (iin=4e-05) X,/I7/MINUS (iin=4e-05) Y,/I7/MINUS (iin=6e-05) X,/I7/MINUS (iin=6e-05) Y,/I7/MINUS (iin=8e-05) X,/I7/MINUS (iin=8e-05) Y,/vin (iin=2e-05) X,/vin (iin=2e-05) Y,/vin (iin=4e-05) X,/vin (iin=4e-05) Y,/vin (iin=6e-05) X,/vin (iin=6e-05) Y,/vin (iin=8e-05) X,/vin (iin=8e-05) Y,/v_preamp (iin=2e-05) X,/v_preamp (iin=2e-05) Y,/v_preamp (iin=4e-05) X,/v_preamp (iin=4e-05) Y,/v_preamp (iin=6e-05) X,/v_preamp (iin=6e-05) Y,/v_preamp (iin=8e-05) X,/v_preamp (iin=8e-05) Y,/CFD_shaped (iin=2e-05) X,/CFD_shaped (iin=2e-05) Y,/CFD_shaped (iin=4e-05) X,/CFD_shaped (iin=4e-05) Y,/CFD_shaped (iin=6e-05) X,/CFD_shaped (iin=6e-05) Y,/CFD_shaped (iin=8e-05) X,/CFD_shaped (iin=8e-05) Y
1.577000000000013e-09,-1.606956521739108e-05,1.477000000000013e-09,-3.561739130434739e-05,1.477000000000013e-09,-5.342608695652107e-05,1.477000000000013e-09,-7.123478260869477e-05,1.577000000000013e-09,0.6538296602731523,1.477000000000013e-09,0.6684615634645178,1.477000000000013e-09,0.6844840185881187,1.477000000000013e-09,0.6999246953029027,1.577000000000013e-09,0.09901890084973981,1.477000000000013e-09,0.1137326348364235,1.477000000000013e-09,0.1315123091475708,1.477000000000013e-09,0.1505595075767633,1.577000000000013e-09,0.02882943716510009,1.477000000000013e-09,0.03338339150833095,1.477000000000013e-09,0.03852662677778388,1.477000000000013e-09,0.04403583437670256
1.677000000000013e-09,-1.433043478260847e-05,1.577000000000013e-09,-3.213913043478217e-05,1.577000000000013e-09,-4.820869565217325e-05,1.573882222909392e-09,-6.449514971065102e-05,1.677000000000013e-09,0.6544126781675681,1.577000000000013e-09,0.6719492459847258,1.577000000000013e-09,0.6891442903716822,1.573882222909392e-09,0.7053140766549968,1.677000000000013e-09,0.09918460489174163,1.577000000000013e-09,0.1177628008690489,1.577000000000013e-09,0.1378311613171707,1.573882222909392e-09,0.1592723716229171,1.677000000000013e-09,0.0282604284321536,1.577000000000013e-09,0.03424230132026866,1.577000000000013e-09,0.03998511508759463,1.573882222909392e-09,0.04617426846181106
1.777000000000013e-09,-1.259130434782586e-05,1.677000000000013e-09,-2.866086956521694e-05,1.677000000000013e-09,-4.299130434782541e-05,1.673882222909392e-09,-5.753862797152059e-05,1.777000000000013e-09,0.6540798751469502,1.677000000000013e-09,0.6728073612222423,1.677000000000013e-09,0.6899336004283285,1.673882222909392e-09,0.7058717268752185,1.777000000000013e-09,0.09798059725687867,1.677000000000013e-09,0.1180662581087665,1.677000000000013e-09,0.1380012793954786,1.673882222909392e-09,0.1594497786456784,1.777000000000013e-09,0.0268013535239849,1.677000000000013e-09,0.03315704189378346,1.677000000000013e-09,0.03823423852674213,1.673882222909392e-09,0.04388347752796163
1.877000000000013e-09,-1.085217391304326e-05,1.777000000000013e-09,-2.518260869565172e-05,1.777000000000013e-09,-3.777391304347759e-05,1.773025404338784e-09,-5.064171100251936e-05,1.877000000000013e-09,0.653109626948022,1.777000000000013e-09,0.6719190047737617,1.777000000000013e-09,0.6882656999071529,1.773025404338784e-09,0.7033540907694185,1.877000000000013e-09,0.09546955051860587,1.777000000000013e-09,0.1152029938427674,1.777000000000013e-09,0.1330217043302948,1.773025404338784e-09,0.1521351063431852,1.877000000000013e-09,0.02423668587559545,1.777000000000013e-09,0.02992609498491777,1.777000000000013e-09,0.03304032399371295,1.773025404338784e-09,0.0366868519026507
1.977000000000013e-09,-9.113043478260645e-06,1.877000000000013e-09,-2.170434782608651e-05,1.877000000000013e-09,-3.255652173912977e-05,1.873025404338784e-09,-4.368518926338892e-05,1.977000000000013e-09,0.6516921822996194,1.877000000000013e-09,0.6698665447372357,1.877000000000013e-09,0.685033304743227,1.873025404338784e-09,0.6989449461113965,1.977000000000013e-09,0.09224941059415256,1.877000000000013e-09,0.1095220979729015,1.877000000000013e-09,0.1234671692258822,1.873025404338784e-09,0.138111692149714,1.977000000000013e-09,0.02123144685904339,1.877000000000013e-09,0.02426309861567342,1.877000000000013e-09,0.0237253500998569,1.873025404338784e-09,0.02334706078898313
2.077000000000013e-09,-7.373913043478033e-06,1.977000000000013e-09,-1.822608695652129e-05,1.977000000000013e-09,-2.733913043478194e-05,1.973025404338784e-09,-3.672866752425848e-05,2.077000000000013e-09,0.6499658435059714,1.977000000000013e-09,0.6670247340251365,1.977000000000013e-09,0.6807729911913128,1.973025404338784e-09,0.6933460004754539,2.077000000000013e-09,0.08925582741675249,1.977000000000013e-09,0.1022564544326498,1.977000000000013e-09,0.1112880105309118,1.973025404338784e-09,0.1200714998685195,2.077000000000013e-09,0.01893759499451792,1.977000000000013e-09,0.01744836016947484,1.977000000000013e-09,0.01231059555332973,1.973025404338784e-09,0.006419545260703192
2.177000000000013e-09,-5.634782608695424e-06,2.077000000000013e-09,-1.474782608695607e-05,2.077000000000013e-09,-2.21217391304341e-05,2.073025404338784e-09,-2.977214578512804e-05,2.177000000000013e-09,0.6480314474560314,2.077000000000013e-09,0.6636531613448493,2.077000000000013e-09,0.6758400088667739,2.073025404338784e-09,0.6869818400379055,2.177000000000013e-09,0.08685734483678298,2.077000000000013e-09,0.09558233749520081,2.077000000000013e-09,0.1003118513164202,2.073025404338784e-09,0.1038639779183362,2.177000000000013e-09,0.01766368349300605,2.077000000000013e-09,0.01222081764072433,2.077000000000013e-09,0.003576509894101298,2.073025404338784e-09,-0.006805358774476614
2.277000000000013e-09,-3.895652173912814e-06,2.177000000000013e-09,-1.126956521739085e-05,2.177000000000013e-09,-1.690434782608627e-05,2.173025404338784e-09,-2.28156240459976e-05,2.277000000000013e-09,0.6459569931089296,2.177000000000013e-09,0.6599341402738282,2.177000000000013e-09,0.6704744657446514,2.173025404338784e-09,0.6801299835356382,2.277000000000013e-09,0.08501159016669721,2.177000000000013e-09,0.09039226565615953,2.177000000000013e-09,0.09209157169444163,2.173025404338784e-09,0.09213849052166113,2.277000000000013e-09,0.01728689660723938,2.177000000000013e-09,0.009332918474024392,2.177000000000013e-09,-0.001043118260929559,2.173025404338784e-09,-0.01363454668324076
2.377000000000013e-09,-2.156521739130206e-06,2.277000000000013e-09,-7.791304347825628e-06,2.277000000000013e-09,-1.168695652173845e-05,2.273025404338785e-09,-1.585910230686716e-05,2.377000000000013e-09,0.6437868030385581,2.277000000000013e-09,0.6559837376756849,2.277000000000013e-09,0.6648228819223075,2.273025404338785e-09,0.6729531270352014,2.377000000000013e-09,0.08370785086770767,2.277000000000013e-09,0.08668575697183338,2.277000000000013e-09,0.0866844730231985,2.273025404338785e-09,0.08500641793344869,2.377000000000013e-09,0.01772856375101279,2.277000000000013e-09,0.008717469346154248,2.277000000000013e-09,-0.001573057542883789,2.273025404338785e-09,-0.01401230118518229
2.439000000000007e-09,-1.078260869565094e-06,2.377000000000013e-09,-4.313043478260411e-06,2.377000000000013e-09,-6.469565217390607e-06,2.373025404338785e-09,-8.902580567736725e-06,2.439000000000007e-09,0.642407679197188,2.377000000000013e-09,0.6518715367130883,2.377000000000013e-09,0.6589620202780676,2.373025404338785e-09,0.6655274652450176,2.439000000000007e-09,0.08315798995269082,2.377000000000013e-09,0.08441699759848799,2.377000000000013e-09,0.08386378546742952,2.373025404338785e-09,0.08203245751431794,2.439000000000007e-09,0.01840900386711003,2.377000000000013e-09,0.01012318983336002,2.377000000000013e-09,0.00141701060878137,2.373025404338785e-09,-0.008841316123754285
2.501e-09,0,2.439000000000007e-09,-2.156521739130189e-06,2.439000000000007e-09,-3.234782608695287e-06,2.437012702169392e-09,-4.451290283868342e-06,2.501e-09,0.6410067551898276,2.439000000000007e-09,0.6492581813152486,2.439000000000007e-09,0.655240258653745,2.437012702169392e-09,0.6606586757097738,2.501e-09,0.0827135636713853,2.439000000000007e-09,0.08365621960188666,2.439000000000007e-09,0.08324576770711646,2.437012702169392e-09,0.08195371398461858,2.501e-09,0.01917377595901121,2.439000000000007e-09,0.01192673795178152,2.439000000000007e-09,0.004844766134185609,2.437012702169392e-09,-0.003065039556994375
2.601e-09,0,2.501e-09,0,2.501e-09,0,2.501e-09,0,2.601e-09,0.6393225695890969,2.501e-09,0.6466018512081672,2.501e-09,0.6514518006024738,2.501e-09,0.6556917105800103,2.601e-09,0.08251631997098786,2.501e-09,0.08308136750273649,2.501e-09,0.08292933892279016,2.501e-09,0.08234318204363406,2.601e-09,0.02062169607929376,2.501e-09,0.01388996091991463,2.501e-09,0.008502716075544016,2.501e-09,0.003054153816728205
2.701e-09,0,2.601e-09,0,2.601e-09,0,2.561768526807218e-09,0,2.701e-09,0.6378912302806844,2.601e-09,0.6434466066024762,2.601e-09,0.6469969188139448,2.561768526807218e-09,0.6518553230747429,2.701e-09,0.08239279049214668,2.601e-09,0.08322631853893905,2.601e-09,0.08397333935039043,2.561768526807218e-09,0.083697256616723,2.701e-09,0.02189972117743596,2.601e-09,0.01744921835414768,2.601e-09,0.01485275743281296,2.561768526807218e-09,0.009329337670377611
2.801000000000001e-09,0,2.701e-09,0,2.694284165299416e-09,0,2.64323220249017e-09,0,2.801000000000001e-09,0.6368903316871173,2.701e-09,0.6407784888909143,2.694284165299416e-09,0.6434619028215179,2.64323220249017e-09,0.6474178799752484,2.801000000000001e-09,0.08241841795257168,2.701e-09,0.0834088339734471,2.694284165299416e-09,0.08479702506609521,2.64323220249017e-09,0.08528405764145193,2.801000000000001e-09,0.02295082181430889,2.701e-09,0.02046392837676611,2.694284165299416e-09,0.01971720903339221,2.64323220249017e-09,0.01634071860225598
2.901000000000001e-09,0,2.801000000000001e-09,0,2.794284165299416e-09,0,2.74323220249017e-09,0,2.901000000000001e-09,0.6361868749619114,2.801000000000001e-09,0.6389277988994968,2.794284165299416e-09,0.6408209321513364,2.74323220249017e-09,0.6435664707090408,2.901000000000001e-09,0.0825326016866305,2.801000000000001e-09,0.08374507715812461,2.794284165299416e-09,0.08558489831663482,2.74323220249017e-09,0.087121547755354,2.901000000000001e-09,0.02377927709845996,2.801000000000001e-09,0.02278573862612393,2.794284165299416e-09,0.02348713605855945,2.74323220249017e-09,0.02292106320744529
3.001000000000001e-09,0,2.901000000000001e-09,0,2.894284165299416e-09,0,2.84323220249017e-09,0,3.001000000000001e-09,0.6356907966140523,2.901000000000001e-09,0.6376369359376896,2.894284165299416e-09,0.6389910611279517,2.84323220249017e-09,0.6409322517066672,3.001000000000001e-09,0.08258882023126674,2.901000000000001e-09,0.0840023039447907,2.894284165299416e-09,0.08600385227302695,2.84323220249017e-09,0.08821219862402808,3.001000000000001e-09,0.02433782002429813,2.901000000000001e-09,0.0244060928454388,2.894284165299416e-09,0.0258539583766696,2.84323220249017e-09,0.0270230150050065
3.101000000000001e-09,0,3.001000000000001e-09,0,2.994284165299416e-09,0,2.94323220249017e-09,0,3.101000000000001e-09,0.6353419354794779,3.001000000000001e-09,0.636735362091018,2.994284165299416e-09,0.6377138492785021,2.94323220249017e-09,0.639109262195955,3.101000000000001e-09,0.08251294747926614,3.001000000000001e-09,0.08400684574032463,2.994284165299416e-09,0.08585050765731678,2.94323220249017e-09,0.08833125224774618,3.101000000000001e-09,0.02456792920680214,3.001000000000001e-09,0.02530052219541669,2.994284165299416e-09,0.02687144428988815,2.94323220249017e-09,0.02896724357571748
3.201000000000001e-09,0,3.101000000000001e-09,0,3.094284165299416e-09,0,3.04323220249017e-09,0,3.201000000000001e-09,0.6350957456463563,3.101000000000001e-09,0.6360982560087682,3.094284165299416e-09,0.6368097609272447,3.04323220249017e-09,0.6378267699271493,3.201000000000001e-09,0.08243876661432985,3.101000000000001e-09,0.08373419856772646,3.094284165299416e-09,0.08517036464646537,3.04323220249017e-09,0.08747574204154909,3.201000000000001e-09,0.02471506335022777,3.101000000000001e-09,0.02549358834121701,3.094284165299416e-09,0.026754042091225,3.04323220249017e-09,0.02892610667263532
3.301000000000001e-09,0,3.201000000000001e-09,0,3.194284165299416e-09,0,3.143232202490171e-09,0,3.301000000000001e-09,0.6349181286612429,3.201000000000001e-09,0.6356432750048499,3.194284165299416e-09,0.6361622179777625,3.143232202490171e-09,0.636909206393539,3.301000000000001e-09,0.0823647232853604,3.201000000000001e-09,0.08341068382882859,3.194284165299416e-09,0.08441303865146725,3.143232202490171e-09,0.08617126650197147,3.301000000000001e-09,0.02475223304170555,3.201000000000001e-09,0.02551029361808217,3.194284165299416e-09,0.02636527892177181,3.143232202490171e-09,0.02804179520612148
