/out6 (G=1) X,/out6 (G=1) Y,/out6 (G=3) X,/out6 (G=3) Y,/out6 (G=5) X,/out6 (G=5) Y,/out6 (G=7) X,/out6 (G=7) Y,/out6 (G=9) X,/out6 (G=9) Y
2.71625e-09,0.009578856987139278,2.705416666666667e-09,0.02840304412361244,2.705416666666667e-09,0.04685752438745488,2.678438401339127e-09,0.06798431002002599,2.635863443943843e-09,0.09159976177949793
2.737916666666665e-09,0.008760490963261395,2.713055555555555e-09,0.02787561359513372,2.71625e-09,0.04549404311435044,2.7e-09,0.06593121507048898,2.667293105480565e-09,0.08834105003260663
2.776215919278536e-09,0.006713498724437267,2.728333333333332e-09,0.02636724937981761,2.737916666666665e-09,0.04119991689982869,2.705416666666667e-09,0.06513655613975972,2.7e-09,0.08438075863019769
2.806508476029037e-09,0.004896997589189859,2.751794740488512e-09,0.02290569165184463,2.75855631160316e-09,0.03523468430604152,2.714409421775847e-09,0.06355248135345383,2.705416666666667e-09,0.08332769495030326
2.824704386178514e-09,0.003836000601435877,2.782858637093726e-09,0.01700998904051257,2.78939637530491e-09,0.02469760157790994,2.731507418755768e-09,0.05910112084221484,2.71625e-09,0.08077399233776374
2.84290029632799e-09,0.002642980802327479,2.812465831333139e-09,0.01124401467769592,2.812602663461018e-09,0.01626531469534637,2.750209385965705e-09,0.05198733789322302,2.735297900008872e-09,0.07354692353589665
2.879292116626943e-09,-3.930480042868889e-05,2.865413090476861e-09,-0.001140383898246856,2.848698259837674e-09,0.000894801198643929,2.77619086535955e-09,0.03940967714837066,2.753096658323453e-09,0.06366940624887021
2.952075757224849e-09,-0.005544385982860596,2.883995448045759e-09,-0.006401555584342695,2.875171187916961e-09,-0.01254978416522348,2.80372434866526e-09,0.0243496108390445,2.778216927539728e-09,0.04686762256846398
3.002102490257819e-09,-0.007862242643064803,2.921160163183554e-09,-0.01764537176761126,2.9153577896656e-09,-0.03581828711554666,2.81838090038179e-09,0.01642570446470806,2.806077749108886e-09,0.0261020438995234
3.01953028228851e-09,-0.008433874808099309,2.963456847680259e-09,-0.02648657976924391,2.958590772809139e-09,-0.05406777994022666,2.83051874230689e-09,0.008565773260767809,2.824985462205548e-09,0.0110492490766471
3.041415340875206e-09,-0.009086822147800018,3.009584245254409e-09,-0.03350336427462358,2.995234575962072e-09,-0.06496768263060729,2.85479442615709e-09,-0.008862792832248898,2.840550513102781e-09,-0.003665666868382716
3.070707670437603e-09,-0.009838628322467064,3.037613273759986e-09,-0.0364962060346195,3.014047686661019e-09,-0.06947291876254184,2.877312644528643e-09,-0.02720385957709945,2.871580380256922e-09,-0.0378173973877831
3.1e-09,-0.01049140267355723,3.065642302265563e-09,-0.03927304237420406,3.051673908058913e-09,-0.07684643323040771,2.910474309621372e-09,-0.05719950679418816,2.901714908569112e-09,-0.07423430512758718
3.158584659124793e-09,-0.01140058836797502,3.1e-09,-0.0419466682812047,3.075836954029456e-09,-0.08079300967226077,2.948904294649733e-09,-0.0839672430557503,2.923520834834318e-09,-0.1008561702752478
3.201394573189105e-09,-0.01161716917136708,3.168715395468875e-09,-0.04491537730345192,3.1e-09,-0.08419164215851098,2.976325490356053e-09,-0.0974184174784835,2.945061811112156e-09,-0.1193704530815362
3.224446273286577e-09,-0.01157987244874234,3.210357637860017e-09,-0.04503944773984225,3.133504839529335e-09,-0.08789198338489694,3.00394761642116e-09,-0.1091930322363946,2.968656845714707e-09,-0.1356207844263114
3.245775905775813e-09,-0.01131758919355151,3.254370228210038e-09,-0.04261769964269092,3.172249886896611e-09,-0.08907545227431775,3.027890577686851e-09,-0.1170464461907085,2.995192344899591e-09,-0.1511512426280279
3.288435170754285e-09,-0.01037415048437687,3.283627590723588e-09,-0.03974969274339148,3.217821321844777e-09,-0.08840504276723873,3.04404207366944e-09,-0.1216457653334925,3.013601607929564e-09,-0.1602801269668191
3.365865188671485e-09,-0.008371132279806822,3.334934970805375e-09,-0.03421896049138695,3.282258558410775e-09,-0.07756854734730673,3.076345065634619e-09,-0.1293286573963227,3.044761225200883e-09,-0.1721434393055193
3.477735221056986e-09,-0.006069348095898336,3.400042003085721e-09,-0.02830206806801435,3.314026221403888e-09,-0.0703121995427823,3.1e-09,-0.13455042446458,3.072380612600442e-09,-0.1813949230919516
3.593873849281154e-09,-0.004117492220771476,3.494851095052595e-09,-0.02089445700141992,3.361554301918394e-09,-0.06072558622782065,3.126928038674824e-09,-0.1391439612807577,3.1e-09,-0.1889963173992855
3.627784680781054e-09,-0.003642285728705133,3.604092061623638e-09,-0.01435492082241242,3.423299436171978e-09,-0.05040114818203362,3.160548668282568e-09,-0.1410925823633261,3.126416165907533e-09,-0.1944524759015946
3.695606343780856e-09,-0.002687868450642721,3.636716699598136e-09,-0.01270509068788592,3.485333341670673e-09,-0.04063658320032832,3.199934444911306e-09,-0.1407385740774861,3.159324498493482e-09,-0.196591197779362
3.77956024915348e-09,-0.001713987537396316,3.682395119746241e-09,-0.01041646366476533,3.587270930240175e-09,-0.0278834737920494,3.225980217312538e-09,-0.138087797695812,3.197847393674085e-09,-0.1959620344421048
3.945691829687748e-09,-0.0005697599444838181,3.773751960042451e-09,-0.006527207918000483,3.634398821609535e-09,-0.02327997028491405,3.249354413176308e-09,-0.1325247316958437,3.22051437361393e-09,-0.1932492306486084
4.155984542394629e-09,0.0005754960350352848,3.883104785704131e-09,-0.003765808172706843,3.706245869838671e-09,-0.01648432450951671,3.291888069335552e-09,-0.1181847699706636,3.253603555368306e-09,-0.1824537232553084
4.519261875930557e-09,0.001006265701753421,4.038566292861125e-09,-0.0006200060538747482,3.775265303163954e-09,-0.01133624149841406,3.33290368135647e-09,-0.1033810309451994,3.292339758639509e-09,-0.1641472273932914
4.97965206656662e-09,0.001249050506480851,4.236666361108298e-09,0.00190480426662977,3.879693784421189e-09,-0.00641183221185135,3.383140764268263e-09,-0.08879037539017831,3.327963081455995e-09,-0.1462807303142046
5.069217055139345e-09,0.001370492487378472,4.495739789672812e-09,0.002713793851630715,3.999310224080623e-09,-0.001852186160883645,3.441270489346614e-09,-0.07348652496147988,3.374216365181386e-09,-0.1270292734461025
5.248347032284794e-09,0.001658184150643604,4.825036811805753e-09,0.003326657988489828,4.153722712275373e-09,0.002987891696297084,3.507904971285835e-09,-0.05698480159216533,3.424963369955512e-09,-0.1080099750287052
5.413492332507184e-09,0.001920273800696379,5.008909664664928e-09,0.003615982823308505,4.395858394867038e-09,0.005067664282321149,3.625918084812079e-09,-0.03613521279761677,3.477888133071836e-09,-0.0889171479334234
5.743782932951964e-09,0.00214553378396291,5.090755009852172e-09,0.00402144230528212,4.688768729319707e-09,0.006236493739306301,3.682379490713576e-09,-0.0275680638583665,3.57021801138168e-09,-0.06134207071085822
6.328409287347221e-09,0.002011191236961834,5.176095520585458e-09,0.004445524773491623,4.918815033748338e-09,0.006843912530999995,3.729007274396941e-09,-0.02097524925884229,3.622405108300174e-09,-0.04990101874033866
7.076924844888123e-09,0.001847697318532896,5.346776542052028e-09,0.005279160406097654,5.034775937155167e-09,0.00734564381047133,3.82226284176367e-09,-0.01257614714376658,3.722509369048998e-09,-0.02908227666662028
8.076924844888123e-09,0.001655428074942131,5.625643870903747e-09,0.006244528145719197,5.223034580733133e-09,0.008907640837714052,3.927138501871564e-09,-0.005815254400282432,3.764226504891442e-09,-0.02278882237303026
9.076924844888124e-09,0.001493444643646529,6.066585627198e-09,0.005954385182658288,5.318211756403455e-09,0.00966079210561907,4.02259583407513e-09,-0.0005404093922203302,3.841461654122881e-09,-0.01435590301888527
1.007692484488812e-08,0.001353648580103361,6.879831618770619e-09,0.005318561283355193,5.508566107744098e-09,0.01101982712124565,4.197658144189893e-09,0.006572422092939257,3.918908057148409e-09,-0.00748272952617272
1.107692484488813e-08,0.001238733418843732,7.509197790178272e-09,0.00486683825118082,5.843348821491713e-09,0.01123335753516277,4.385012641591573e-09,0.008571652552982693,4.030667449937601e-09,0.001114401825611829
1.207692484488813e-08,0.001139279299136751,8.509197790178273e-09,0.004253393819535976,6.210106848462745e-09,0.01065933921982045,4.677484422944955e-09,0.01037747004868921,4.210528838584965e-09,0.01065422731839081
1.307692484488813e-08,0.001058949396315236,9.509197790178274e-09,0.00372423569174655,6.586574006188265e-09,0.01010387901990538,4.890189832255013e-09,0.01124737957415518,4.368300408894861e-09,0.0127950469958682
1.407692484488813e-08,0.0009890022210450387,1.050919779017827e-08,0.003276332518131282,7.339508321639305e-09,0.009043424036151512,5.045307580385052e-09,0.01217202939973385,4.615126925853999e-09,0.0149769061277743
1.507692484488813e-08,0.0009338339044506846,1.150919779017828e-08,0.002898077870829312,8.339508321639306e-09,0.007855690079525536,5.228932842990195e-09,0.01432902000593081,4.80622663108223e-09,0.01621103709767699
1.607692484488813e-08,0.0008854669886036851,1.250919779017828e-08,0.002579572495650525,9.339508321639306e-09,0.006797167605330206,5.337480727865866e-09,0.01549869184693339,4.997326336310461e-09,0.0171604946507802
1.707692484488812e-08,0.0008489131952151203,1.350919779017828e-08,0.0023123215470227,1.033950832163931e-08,0.005935945593903764,5.55457649761721e-09,0.01746604515407408,5.07452395130616e-09,0.01836078281963885
1.807692484488812e-08,0.0008164324019532142,1.450919779017828e-08,0.002088993038347494,1.133950832163931e-08,0.005169170200150728,5.873369943791465e-09,0.01730874757084189,5.168477605511295e-09,0.01977492732949812
1.907692484488812e-08,0.0007935165655644248,1.550919779017828e-08,0.001903219465945488,1.233950832163931e-08,0.004558352029411708,6.265974897131129e-09,0.01636853103366683,5.347906626984635e-09,0.02231296577094042
2.007692484488812e-08,0.0007727090457877453,1.650919779017828e-08,0.001749731368033907,1.333950832163931e-08,0.004006675107573772,6.609809010904356e-09,0.01555471972847574,5.53330725952089e-09,0.02466613384523896
