/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.271705404316296e-08,0.0001463911707233406,1.149074346573919e-08,0.0003635004077612641,7.471073046469536e-09,0.007779139024645005,8.025932565159464e-09,0.008392976148168231,5.355419521967237e-09,0.05035094734607043
2.371705404316296e-08,0.0001600185565375538,1.249074346573919e-08,0.0002227483337604523,8.471073046469536e-09,0.004274780507280765,9.025932565159465e-09,0.004476094960684198,5.500857371763018e-09,0.04861323390839967
2.471705404316296e-08,0.0001735747627368245,1.349074346573919e-08,0.0001679016457197016,9.471073046469537e-09,0.002271657593740421,1.002593256515947e-08,0.002388727854984055,5.782389334057617e-09,0.04184060415388961
2.571705404316296e-08,0.0001870532728251521,1.449074346573919e-08,0.0001560561171255536,1.047107304646954e-08,0.001214366234686983,1.102593256515947e-08,0.001297709819939597,6.107853862819135e-09,0.03446112286960892
2.671705404316296e-08,0.0002004490478766562,1.549074346573919e-08,0.0001687214326092004,1.147107304646954e-08,0.0006711731385491508,1.202593256515947e-08,0.0007497521101224088,6.412205037049284e-09,0.02871648243294886
2.690852702158148e-08,0.0002028808605415069,1.649074346573919e-08,0.0001957942642196235,1.247107304646954e-08,0.0004093755084566408,1.302593256515947e-08,0.0004969703273521137,6.955531303964053e-09,0.02064952000833663
2.700426351079074e-08,0.0002147070948645332,1.749074346573919e-08,0.0002299297284017702,1.347107304646954e-08,0.0002980262060156088,1.402593256515947e-08,0.0004051443405717908,7.955531303964053e-09,0.01166117802802272
2.703924896614265e-08,0.0003022175058732535,1.849074346573919e-08,0.0002678619252899682,1.447107304646954e-08,0.0002721988790600205,1.502593256515947e-08,0.0004002439865722562,8.955531303964053e-09,0.006230845108651723
2.708590605162691e-08,0.0004189225962065682,1.949074346573919e-08,0.000307591436474013,1.547107304646954e-08,0.0002896105893516324,1.602593256515947e-08,0.000443009500826639,9.955531303964054e-09,0.003331375892156948
2.713256313711117e-08,0.0006170355293178053,2.049074346573919e-08,0.00034816085157906,1.647107304646954e-08,0.00033170533995501,1.702593256515947e-08,0.0005105394037367872,1.095553130396405e-08,0.001810567721278298
2.716628156855559e-08,0.0007856727652638044,2.149074346573919e-08,0.0003887575541051732,1.747107304646954e-08,0.0003863474068036633,1.802593256515946e-08,0.0005922197095529477,1.195553130396406e-08,0.001041039789130775
2.72e-08,0.0009543100012098033,2.249074346573919e-08,0.0004294693572467028,1.847107304646954e-08,0.0004482605990604989,1.902593256515946e-08,0.0006799450490622316,1.295553130396406e-08,0.000680243699291587
2.720325e-08,0.001051814346188108,2.349074346573919e-08,0.0004701656420670168,1.947107304646954e-08,0.0005132350032635775,2.002593256515946e-08,0.0007730660840331762,1.395553130396406e-08,0.0005421579558229767
2.720975e-08,0.001246823036144716,2.449074346573918e-08,0.0005108351822531088,2.047107304646954e-08,0.0005803371707063644,2.102593256515946e-08,0.0008665960481737888,1.495553130396406e-08,0.0005247060500253199
2.722275e-08,0.001636863433294411,2.549074346573918e-08,0.0005512566400273387,2.147107304646954e-08,0.0006479159310212075,2.202593256515946e-08,0.0009610325946107854,1.595553130396406e-08,0.0005729858013875205
2.724875000000001e-08,0.002417003258549805,2.649074346573918e-08,0.0005915343455637789,2.247107304646953e-08,0.0007158814179529172,2.302593256515946e-08,0.001055355456475912,1.695553130396406e-08,0.0006563445818566814
2.728783153157709e-08,0.003589659382213563,2.679537173286959e-08,0.0005977486066810406,2.347107304646953e-08,0.0007829822769937237,2.402593256515946e-08,0.001149709872339808,1.795553130396405e-08,0.000758835252199477
2.730713498404159e-08,0.004240216608493741,2.69476858664348e-08,0.0006008557372396713,2.447107304646953e-08,0.0008506561088426153,2.502593256515946e-08,0.001243474059471448,1.895553130396405e-08,0.0008710141302211837
2.733793945555671e-08,0.005472561132294641,2.70238429332174e-08,0.0007832022527737126,2.547107304646953e-08,0.0009176826291154575,2.602593256515946e-08,0.001337041046750152,1.995553130396405e-08,0.0009885117956989725
2.735334169131427e-08,0.00608873339419509,2.71e-08,0.001359742625004946,2.647107304646953e-08,0.0009849097778191125,2.702593256515946e-08,0.001460569152514172,2.095553130396405e-08,0.001108241033097254
2.738414616282939e-08,0.00732107791799599,2.715e-08,0.002113263224988797,2.678553652323477e-08,0.0009773902431203269,2.705993633080048e-08,0.002029318896064579,2.195553130396405e-08,0.001229309436662214
2.739954839858696e-08,0.00793725017989644,2.7175e-08,0.002490023524980772,2.694276826161739e-08,0.000973630475770934,2.712794386208252e-08,0.003655835969609467,2.295553130396405e-08,0.001349864728971337
2.74026165737691e-08,0.007981496474431497,2.72e-08,0.002866783824972698,2.70213841308087e-08,0.001256746813587322,2.716397193104126e-08,0.0048889355815043,2.395553130396405e-08,0.001470770735874022
2.74087529241334e-08,0.008042834429141223,2.720325e-08,0.00315951266397168,2.708110824008946e-08,0.002020924136996951,2.72e-08,0.006122035193399021,2.495553130396405e-08,0.00159070381662389
2.741795311801931e-08,0.008132501333135833,2.720975e-08,0.003744970341969647,2.72e-08,0.004792158826940851,2.720325e-08,0.006802019957139759,2.595553130396405e-08,0.001711375798357459
2.74340674306263e-08,0.008289554601728762,2.722275e-08,0.004915885697965579,2.720319916563674e-08,0.005272977819763323,2.720975e-08,0.008161989484621235,2.695553130396405e-08,0.001830381440197646
2.746395350294496e-08,0.00858083015641881,2.724157701946646e-08,0.006611643098035065,2.720959749691021e-08,0.006234615805408268,2.722275e-08,0.01088192853958419,2.702776565198203e-08,0.002465065777400862
2.750661280396555e-08,0.00895185290724735,2.726743298058092e-08,0.008940500168262205,2.722239415945717e-08,0.008157891776698156,2.723646381648415e-08,0.01375121662018621,2.708567067354839e-08,0.003772264951032353
2.753113453352001e-08,0.008946331444082248,2.729580572686692e-08,0.01149596209548431,2.723807678617581e-08,0.01051491408810328,2.725516481401966e-08,0.01766395304815364,2.72e-08,0.008603236290247368
2.755565626307448e-08,0.008919891395359612,2.730734126811175e-08,0.01275300441495294,2.725938004231467e-08,0.0137166895894711,2.728498477794495e-08,0.02390306724030614,2.72032097707307e-08,0.009470114749600148
2.76e-08,0.008815795216440835,2.73304123506014e-08,0.01551874544187502,2.729478251742527e-08,0.01902972527915084,2.730806950999322e-08,0.02929786096071055,2.720962931219209e-08,0.0112038716683057
2.7608125e-08,0.008700695079803472,2.734755528300369e-08,0.01757382506321609,2.730822251771927e-08,0.02144950331305483,2.734776585721905e-08,0.04038211643258733,2.722246839511486e-08,0.01467138550571682
2.7624375e-08,0.008470494806528743,2.738184114780827e-08,0.02168398430589824,2.733510251830727e-08,0.02681080763833583,2.736034973374634e-08,0.04389586296099141,2.723497764098703e-08,0.01804981863978174
2.7656875e-08,0.00792916404692968,2.739560524143343e-08,0.0233340117137835,2.735574520093528e-08,0.03092805842844128,2.738551748680093e-08,0.05092335601779955,2.725214526520599e-08,0.02268636276779722
2.77e-08,0.007231942559224753,2.740248728824602e-08,0.02393516947558493,2.739042700169767e-08,0.03784545740048296,2.740235044555408e-08,0.05512996355826164,2.727864377895724e-08,0.02984294580849758
2.770541666666667e-08,0.006848559942105735,2.741029099225188e-08,0.02416833727069893,2.740252251674325e-08,0.03987957005684636,2.740577692032868e-08,0.05536716497906985,2.729608495287449e-08,0.03455336883968223
